sl|npp|disti|xi|yi|repi|flpi
1|25-46-189-1-229T|29|589170|6375171|1|C
1|25-46-199-1-221T|-14|627817|6388128|1|C
1|25-47-166-1-229T|27|520347|6398361|1|B
1|25-47-174-1-237T|-24|536607|6366053|1|B
1|25-49-090-1-139T|-10|386092|6744957|1|H
2|25-49-096-1-138T|26|404217|6742526|1|B
1|25-49-096-1-138T|16|404210|6742532|1|B
2|25-49-099-1-145T|28|406042|6718310|1|B
1|25-49-099-1-145T|15|406030|6718304|1|H
1|25-49-101-1-144T|-12|413677|6719396|1|B
1|25-49-104-1-142T|-29|424500|6722305|1|B
1|25-49-105-1-162T|16|406783|6661500|1|B
1|25-49-107-1-153T|3|422165|6686032|1|C
1|25-49-109-1-141T|23|440679|6720028|1|H
1|25-49-111-1-136T|-12|451842|6732954|1|0
2|25-50-064-1-084T|24|364033|6935830|1|C
1|25-50-064-1-084T|6|364019|6935842|1|H
1|25-50-065-1-080T|-26|371672|6947287|1|C
2|25-50-065-1-087T|7|364236|6926398|1|H
1|25-50-065-1-087T|-18|364213|6926393|1|H
1|25-50-069-1-096T|-29|366752|6895113|1|H
1|25-50-071-1-088T|10|380685|6916676|1|H
2|25-50-076-1-086T|22|397934|6918003|1|H
1|25-50-076-1-086T|-26|397898|6918036|1|C
1|25-50-077-1-113T|-9|373638|6835815|1|B
1|25-50-078-1-111T|-10|378251|6840916|1|B
1|25-50-082-1-096T|26|406139|6881534|1|0
1|25-50-084-1-092T|-17|415876|6892303|1|B
1|25-51-188-1-062T|-2|757411|6874672|1|H
1|25-52-244-1-089T|-25|897078|6736926|1|H
1|25-53-087-1-113T|-2|403252|6825873|1|C
2|25-53-093-1-118T|-19|416492|6804834|1|H
1|25-53-093-1-118T|30|416538|6804818|1|H
1|25-53-099-1-116T|-3|436331|6804342|1|C
1|25-53-100-1-114T|28|441123|6809424|1|H
1|25-53-100-1-119T|-19|435611|6794673|1|H
1|25-53-100-1-132T|-2|422612|6755721|1|0
1|25-53-101-1-109T|22|449108|6823463|1|C
2|25-53-102-1-109T|0|452479|6823047|1|H
1|25-53-102-1-109T|-26|452453|6823049|1|B
1|25-53-103-1-120T|4|444430|6788552|1|H
2|25-53-103-1-128T|0|436158|6764742|1|B
1|25-53-103-1-128T|13|436169|6764748|1|H
1|25-53-103-1-134T|-21|429796|6746620|1|B
1|25-53-105-1-126T|-26|443586|6768261|1|C
1|25-53-108-1-115T|12|463910|6798346|1|B
1|25-54-261-1-050T|-15|988058|6836055|1|H
1|25-56-030-1-142T|9|203517|6797994|1|B
2|25-56-067-1-147T|-21|308468|6744384|1|0
1|25-57-232-1-027T|-20|925286|6934307|1|C
2|25-57-243-1-032T|-25|952923|6908508|1|B
1|25-57-243-1-032T|-18|952928|6908502|1|B
1|25-58-190-1-115T|-26|709039|6714541|1|H
1|25-58-196-1-121T|18|721449|6690297|1|H
1|25-58-202-1-130T|-22|730070|6657609|1|H
1|25-58-203-1-124T|-20|739003|6674334|1|H
1|25-58-207-1-118T|-29|757348|6687985|1|B
1|25-58-209-1-122T|4|759060|6673756|1|H
2|25-58-210-1-126T|-30|757858|6660805|1|H
1|25-58-210-1-126T|-4|757883|6660800|1|H
1|25-58-212-1-123T|-22|767187|6668158|1|H
1|25-58-214-1-124T|-4|771383|6663183|1|H
1|25-58-218-1-118T|-3|789694|6677083|1|H
1|25-59-169-1-023T|20|741140|7011004|1|B
1|25-59-171-1-019T|-12|750839|7020894|1|B
2|25-59-171-1-021T|28|748930|7014769|1|H
1|25-59-171-1-021T|-20|748883|7014783|1|H
2|25-59-174-1-016T|30|762746|7026445|1|0
1|25-59-174-1-016T|-10|762712|7026465|1|0
1|25-59-178-1-026T|-24|764556|6992579|1|H
1|25-59-180-1-019T|3|777553|7011810|1|H
1|25-59-180-1-025T|-3|771157|6993723|2|B
1|25-61-090-1-101T|29|424339|6859120|1|C
1|25-61-096-1-098T|-18|445171|6861777|1|0
1|25-61-103-1-105T|22|459852|6833379|1|0
2|25-61-110-1-099T|-24|486328|6844735|1|H
1|25-61-110-1-099T|-3|486329|6844756|1|H
1|25-61-113-1-096T|19|498744|6850055|1|H
1|25-61-120-1-105T|-13|509949|6816409|1|B
1|25-61-124-1-100T|-29|526783|6826534|1|H
1|25-61-125-1-104T|22|526066|6814407|1|H
2|25-62-128-1-013T|-19|627988|7082652|1|0
1|25-62-128-1-013T|17|628003|7082685|1|0
1|25-62-133-1-021T|-17|635338|7053557|1|H
1|25-62-134-1-019T|-10|640151|7058713|1|H
2|25-62-137-1-031T|23|636449|7020287|1|H
1|25-62-137-1-031T|-25|636434|7020242|1|B
1|25-62-142-1-030T|-14|652765|7018125|1|C
1|25-63-210-1-181T|-2|701831|6496813|1|B
1|25-63-215-1-164T|5|733476|6542068|1|A
2|25-63-216-1-169T|-6|731197|6526525|1|0
1|25-63-216-1-169T|29|731224|6526548|1|0
1|25-66-242-1-279T|-24|696346|6171086|1|0
2|25-67-278-1-048T|-19|1041225|6824321|1|B
1|25-67-278-1-048T|-4|1041241|6824324|1|B
1|25-69-253-1-158T|21|853634|6521393|1|0
2|25-71-221-1-135T|-12|781272|6623348|1|H
1|25-71-221-1-135T|2|781275|6623361|1|H
3|25-71-221-1-137T|30|779141|6617404|1|H
2|25-71-221-1-137T|-29|779100|6617445|1|H
1|25-71-221-1-137T|-6|779116|6617429|1|H
1|25-71-223-1-152T|-22|770033|6570181|1|H
1|25-71-225-1-135T|-17|793778|6619390|1|H
1|25-71-226-1-134T|11|797342|6620445|1|H
1|25-71-227-1-136T|-28|797877|6613671|1|H
1|25-71-227-1-137T|-2|797270|6610770|1|H
3|25-71-227-1-138T|18|796220|6607570|1|H
2|25-71-227-1-138T|7|796211|6607565|1|H
1|25-71-227-1-138T|-3|796203|6607560|1|H
1|25-71-228-1-136T|4|801380|6612740|1|H
2|25-71-229-1-134T|29|806198|6618088|1|H
1|25-71-229-1-134T|22|806192|6618083|1|H
2|25-71-230-1-131T|-4|812787|6626109|1|0
1|25-71-230-1-131T|10|812801|6626108|1|0
1|25-71-233-1-140T|28|811949|6595322|1|C
1|25-71-234-1-143T|18|811874|6585294|1|H
2|25-71-246-1-133T|-21|858471|6603050|1|0
1|25-71-246-1-133T|3|858480|6603028|1|0
1|25-71-250-1-130T|-30|873357|6608050|1|B
1|25-72-109-1-112T|12|470301|6806758|1|H
1|25-72-109-1-123T|-11|458647|6773743|1|H
1|25-72-114-1-125T|16|471824|6762774|1|H
2|25-72-117-1-104T|-11|502126|6821987|1|H
1|25-72-117-1-104T|0|502136|6821991|1|H
1|25-72-125-1-111T|14|519399|6792625|1|C
1|25-73-276-1-156T|-21|924495|6503495|1|0
3|25-73-278-1-156T|-21|930412|6502095|1|0
2|25-73-278-1-156T|-16|930417|6502094|1|0
1|25-73-278-1-156T|-5|930428|6502093|1|0
3|25-73-279-1-158T|22|930938|6494909|1|0
2|25-73-279-1-158T|-16|930920|6494876|1|0
1|25-73-279-1-158T|16|930935|6494904|1|0
1|25-74-277-1-144T|0|939520|6538759|1|0
1|25-74-278-1-129T|15|957726|6582563|1|B
1|25-76-127-1-050T|-10|587817|6973545|1|B
1|25-76-129-1-055T|19|588565|6956451|1|C
2|25-76-132-1-052T|-25|600512|6962737|1|0
1|25-76-132-1-052T|21|600532|6962777|1|H
1|25-76-133-1-062T|-23|593094|6931253|1|H
1|25-77-163-1-070T|30|674369|6876823|1|A
1|25-77-163-1-075T|13|669107|6861694|1|0
2|25-77-178-1-085T|-23|704386|6816820|1|0
1|25-77-178-1-085T|10|704409|6816843|1|A
1|25-78-145-1-081T|-25|609202|6862653|1|H
1|25-79-122-1-183T|24|436541|6580907|1|H
1|25-79-124-1-166T|-17|459796|6629409|1|B
1|25-79-125-1-185T|-10|443562|6572041|1|H
1|25-81-214-1-253T|20|640019|6277348|1|0
1|25-83-298-1-218T|-1|926186|6296160|1|0
1|25-83-324-1-221T|-2|1000698|6260284|1|0
1|25-84-282-1-218T|-18|878795|6312539|1|0
1|25-84-288-1-221T|-27|893263|6296857|1|B
1|25-84-292-1-218T|-8|908856|6301851|1|B
2|25-85-083-1-172T|13|330941|6653653|1|B
1|25-85-083-1-172T|6|330936|6653656|1|H
3|25-85-087-1-178T|6|336419|6632094|1|H
2|25-85-087-1-178T|27|336432|6632078|1|C
1|25-85-087-1-178T|-25|336399|6632118|1|B
1|25-85-089-1-179T|-1|341382|6626414|1|B
2|25-85-089-1-181T|1|339504|6620250|1|0
1|25-85-089-1-181T|-20|339491|6620266|1|0
1|25-85-090-1-173T|24|350574|6644030|1|B
1|25-85-091-1-175T|-25|351493|6636739|1|H
1|25-85-092-1-177T|-21|352460|6629506|1|B
1|25-85-093-1-178T|1|354987|6625163|1|H
1|25-85-094-1-170T|0|365529|6648257|1|H
1|25-85-094-1-179T|-15|356418|6621329|1|B
1|25-85-095-1-164T|-19|375072|6665030|1|B
1|25-85-106-1-175T|-26|396450|6621126|1|B
1|25-85-108-1-168T|-4|410309|6639987|1|C
1|25-85-110-1-172T|6|411383|6625733|1|B
1|25-85-113-1-176T|-1|416113|6611155|1|B
1|25-85-114-1-180T|25|415512|6598171|1|B
1|25-86-132-1-155T|-18|494424|6654240|1|A
1|25-86-133-1-175T|-15|477547|6593950|1|H
1|25-86-133-1-177T|-6|475733|6587117|1|B
1|25-86-152-1-178T|30|531289|6565271|1|B
1|25-86-154-1-172T|1|542823|6581415|1|B
1|25-87-157-1-171T|4|553661|6580626|1|B
1|25-87-158-1-170T|0|557521|6582625|1|B
1|25-87-169-1-191T|-24|568631|6508499|1|H
1|25-87-171-1-197T|-23|568367|6488585|1|H
1|25-88-261-1-069T|-5|968511|6779513|1|B
1|25-88-263-1-064T|4|979908|6792011|1|H
1|25-89-197-1-104T|24|741606|6740068|1|H
1|25-94-163-1-078T|-23|666623|6853205|1|0
1|25-95-152-1-069T|-15|642380|6890994|1|B
2|25-01-246-1-136T|-19|855223|6594537|1|C
1|25-01-246-1-136T|16|855223|6594572|1|C
1|25-01-248-1-145T|-11|851536|6565077|1|C
1|25-01-257-1-151T|-7|872344|6538674|1|C
2|25-01-260-1-140T|26|892555|6568525|1|B
1|25-01-260-1-140T|-1|892546|6568551|1|B
1|25-01-263-1-147T|28|894887|6544275|1|B
1|25-01-269-1-153T|13|906618|6520180|1|B
1|25-03-185-1-156T|26|652726|6597540|1|H
1|25-03-195-1-149T|-12|689163|6607829|1|B
1|25-03-212-1-154T|8|735409|6575833|1|H
1|25-03-213-1-142T|3|750744|6610402|1|C
1|25-03-215-1-145T|0|753175|6599154|1|H
1|25-04-298-1-213T|29|931987|6310863|1|B
1|25-06-330-1-208T|21|1032256|6293403|1|0
1|25-06-332-1-204T|-15|1042049|6303461|1|0
1|25-07-246-1-197T|-17|792470|6412044|1|C
1|25-09-214-1-276T|-30|616369|6208750|1|B
1|25-10-189-1-078T|-11|743960|6825878|1|C
1|25-11-216-1-269T|16|629187|6227934|1|B
1|25-12-209-1-208T|-2|670424|6417175|1|C
1|25-12-215-1-234T|3|661833|6333003|1|C
1|25-12-222-1-221T|-22|696122|6364535|1|C
1|25-14-086-1-082T|-21|432209|6919467|1|B
1|25-14-086-1-084T|-10|430299|6913850|1|B
1|25-14-087-1-099T|-9|418197|6867963|1|B
1|25-14-089-1-088T|-30|434652|6898685|1|B
1|25-14-108-1-087T|-30|493018|6882421|1|C
1|25-14-109-1-077T|26|506319|6911546|1|0
1|25-14-111-1-085T|30|504204|6884682|1|B
1|25-15-197-1-199T|-2|644277|6456554|1|0
1|25-15-197-1-201T|-8|641853|6450141|2|B
1|25-15-201-1-191T|7|664083|6475897|1|H
2|25-15-214-1-200T|20|693443|6436288|1|B
1|25-15-214-1-200T|0|693424|6436295|1|B
1|25-16-151-1-182T|-20|524178|6553866|1|0
1|25-17-118-1-190T|-19|417007|6564418|1|B
1|25-17-122-1-190T|0|429194|6560272|1|A
2|25-18-177-1-131T|23|653530|6680418|1|H
1|25-18-177-1-131T|11|653522|6680410|1|H
2|25-18-178-1-142T|26|645462|6646179|1|H
1|25-18-178-1-142T|17|645461|6646170|1|H
1|25-18-190-1-141T|-8|682552|6636700|1|H
1|25-19-180-1-195T|-3|597889|6485807|1|C
1|25-19-191-1-191T|5|634500|6486143|1|B
2|25-19-198-1-190T|-24|656365|6482464|1|B
1|25-19-198-1-190T|-8|656371|6482448|1|0
1|25-21-214-1-107T|-8|789097|6714247|1|H
1|25-21-225-1-101T|-9|828053|6720442|1|C
1|25-21-232-1-121T|-3|828313|6653504|1|B
2|25-22-030-1-118T|-18|227736|6869431|1|C
1|25-22-030-1-118T|-2|227749|6869422|1|C
1|25-22-031-1-119T|-16|229737|6865513|1|H
1|25-22-037-1-135T|28|230892|6811362|1|C
2|25-22-039-1-131T|28|241251|6821389|1|0
1|25-22-039-1-131T|19|241243|6821392|1|0
1|25-22-042-1-132T|-5|249074|6815181|1|H
2|25-22-044-1-127T|18|260715|6827960|1|C
1|25-22-044-1-127T|0|260706|6827975|1|B
1|25-22-046-1-131T|-16|261857|6813851|1|B
1|25-22-047-1-121T|-10|275158|6843142|1|B
2|25-22-049-1-126T|26|276814|6826575|1|H
1|25-22-049-1-126T|-11|276782|6826555|1|H
1|25-22-053-1-117T|5|297872|6849210|1|C
2|25-22-057-1-126T|27|300262|6817555|1|H
1|25-22-057-1-126T|12|300253|6817566|1|H
1|25-23-165-1-167T|-11|581150|6584476|1|H
2|25-23-168-1-166T|8|590897|6584321|1|H
1|25-23-168-1-166T|29|590912|6584336|1|H
1|25-23-176-1-164T|-28|617401|6582713|1|H
1|25-24-150-1-204T|4|498116|6489950|1|B
2|25-24-153-1-198T|-30|513683|6504096|1|B
1|25-24-153-1-198T|-6|513689|6504073|1|C
1|25-24-155-1-196T|19|522113|6508744|1|B
1|25-24-155-1-200T|-13|517541|6496100|1|0
1|25-24-158-1-224T|-19|501751|6421860|1|B
1|25-24-160-1-197T|-8|535222|6500203|1|H
1|25-25-257-1-098T|-13|927297|6696667|1|C
1|25-26-259-1-179T|0|850141|6452384|1|0
1|25-26-270-1-196T|-26|865593|6390495|1|0
2|25-27-111-1-075T|-6|514193|6914650|1|B
1|25-27-111-1-075T|-1|514197|6914647|1|H
1|25-27-113-1-082T|15|512918|6892540|1|0
1|25-28-131-1-098T|-10|550323|6826097|1|B
1|25-29-007-1-136T|-14|141041|6838972|1|B
1|25-29-023-1-122T|-8|202925|6865011|1|0
1|25-29-024-1-135T|20|192065|6824400|1|B
1|25-29-026-1-128T|-25|205557|6843464|1|C
1|25-29-027-1-142T|20|194598|6800666|1|H
1|25-29-028-1-150T|-12|189358|6776094|1|C
1|25-2B-358-1-221T|27|1230760|6181724|1|B
1|25-30-265-1-216T|-18|830381|6335413|1|B
1|25-30-266-1-217T|-24|831930|6332225|1|B
1|25-31-181-1-280T|-6|513580|6230843|1|B
1|25-31-186-1-271T|-25|537509|6252571|1|B
2|25-31-192-1-263T|-20|563737|6270640|1|0
1|25-31-192-1-263T|30|563779|6270667|1|0
1|25-31-193-1-265T|15|564563|6263391|1|0
1|25-31-198-1-253T|-7|591743|6293946|1|C
1|25-31-204-1-263T|-3|599756|6257759|1|B
1|25-32-161-1-256T|-30|478034|6322393|1|C
1|25-32-165-1-264T|18|481573|6294595|1|C
1|25-32-172-1-261T|-30|505820|6296588|1|C
1|25-32-178-1-261T|8|524098|6290937|1|B
1|25-32-181-1-270T|-30|523878|6260678|1|B
1|25-33-130-1-242T|-13|399740|6396824|1|C
1|25-33-146-1-231T|16|458488|6412675|1|H
1|25-33-149-1-232T|3|466541|6406772|1|B
1|25-33-150-1-233T|23|468763|6402598|1|C
1|25-34-240-1-250T|29|720655|6260315|1|C
1|25-34-242-1-257T|11|718728|6236501|1|C
1|25-34-243-1-249T|13|730037|6260107|1|C
1|25-34-246-1-252T|-6|735830|6247687|1|B
1|25-35-070-1-128T|10|337569|6798216|1|H
1|25-35-072-1-126T|-15|345267|6802254|1|0
1|25-35-073-1-117T|25|357671|6828910|1|B
1|25-35-079-1-123T|24|369129|6804010|1|B
1|25-35-081-1-115T|17|383273|6825857|1|H
1|25-35-081-1-122T|-2|376499|6805440|1|C
1|25-35-083-1-133T|-2|370593|6770495|1|A
2|25-36-168-1-158T|-30|599315|6608273|1|B
1|25-36-168-1-158T|2|599334|6608298|1|H
2|25-36-179-1-157T|15|633582|6600637|1|B
1|25-36-179-1-157T|-10|633558|6600642|1|B
1|25-38-263-1-162T|27|879288|6499135|1|H
1|25-38-272-1-170T|3|897539|6466490|1|C
1|25-38-277-1-173T|1|909778|6452048|1|0
1|25-40-139-1-270T|14|397824|6303011|1|H
1|25-40-144-1-272T|-26|410604|6292388|1|B
1|25-42-224-1-159T|28|766256|6548520|1|B
1|25-42-229-1-153T|19|787159|6561301|1|B
1|25-43-217-1-188T|10|715452|6468749|1|C
1|25-43-238-1-188T|-13|777723|6447336|1|B
3|25-44-065-1-157T|21|292108|6717249|1|C
2|25-44-065-1-157T|4|292093|6717255|1|C
1|25-44-065-1-157T|-9|292080|6717261|1|B
1|25-44-085-1-143T|19|366986|6738610|1|C
1|25-44-091-1-144T|19|383673|6729274|1|B
1|25-44-093-1-160T|2|373548|6679451|1|C
1|25-45-159-1-113T|5|618243|6752468|1|0
1|25-45-183-1-100T|11|703934|6766540|1|B
1|25-46-192-1-214T|-4|613732|6416606|1|C
1|25-47-158-1-245T|-4|480444|6359041|1|C
1|25-47-172-1-235T|14|532352|6374814|1|0
1|25-48-233-1-223T|-14|726818|6347518|1|H
2|25-49-093-1-155T|-24|378525|6694536|1|H
1|25-49-093-1-155T|-17|378529|6694542|1|B
1|25-49-096-1-140T|-7|402550|6736580|1|C
1|25-49-112-1-156T|7|433649|6671906|1|B
1|25-49-114-1-149T|-18|447679|6691099|1|H
1|25-49-118-1-144T|-2|464363|6702114|1|C
1|25-50-069-1-078T|-16|385394|6949143|1|B
1|25-50-072-1-085T|-6|387290|6924832|1|C
2|25-50-074-1-099T|8|378884|6881234|1|C
1|25-50-074-1-099T|-4|378879|6881245|1|B
1|25-50-075-1-087T|10|394383|6915592|1|B
1|25-50-076-1-101T|14|382856|6873258|1|B
1|25-50-084-1-107T|-22|400502|6846951|1|B
1|25-52-243-1-080T|26|903438|6764954|1|C
1|25-53-090-1-122T|-24|403420|6796504|1|C
1|25-53-098-1-133T|-28|415287|6755201|1|0
2|25-53-102-1-134T|-8|426810|6747642|1|C
1|25-53-102-1-134T|1|426818|6747646|1|H
1|25-53-102-1-135T|17|426046|6744681|1|H
1|25-53-103-1-116T|-15|448571|6801081|1|B
1|25-53-103-1-127T|-3|437165|6768200|1|B
1|25-53-104-1-118T|1|449334|6793543|1|0
1|25-56-034-1-140T|4|217416|6799069|1|B
2|25-56-053-1-150T|-26|263600|6749837|1|0
1|25-56-053-1-150T|13|263624|6749867|1|0
1|25-56-054-1-145T|2|272324|6763875|1|H
2|25-56-058-1-147T|19|281559|6754432|1|C
1|25-56-058-1-147T|-2|281549|6754451|1|C
1|25-56-063-1-141T|-24|303193|6766800|1|0
1|25-56-065-1-154T|-9|295789|6725909|1|B
1|25-58-199-1-125T|-23|725935|6675273|1|0
1|25-58-206-1-121T|-5|751343|6680176|1|B
1|25-58-208-1-131T|-8|746630|6648677|1|0
1|25-59-138-1-010T|28|661642|7082142|1|H
1|25-60-137-1-056T|-7|610845|6945139|1|B
2|25-61-101-1-099T|-25|459759|6853647|1|B
1|25-61-101-1-099T|10|459794|6853647|1|C
2|25-61-117-1-094T|-15|512785|6851627|1|C
1|25-61-117-1-094T|2|512786|6851610|1|B
1|25-62-129-1-021T|6|623269|7057868|1|H
1|25-63-210-1-169T|23|713320|6532921|1|C
1|25-63-212-1-171T|1|717694|6524164|1|C
2|25-63-218-1-171T|13|735847|6518385|1|B
1|25-63-218-1-171T|-1|735837|6518376|1|H
1|25-63-227-1-183T|-9|749770|6473246|1|B
1|25-64-128-1-288T|11|346638|6261186|1|C
1|25-66-238-1-278T|16|685345|6178563|1|B
1|25-69-238-1-146T|-3|820960|6572469|1|H
2|25-69-241-1-157T|14|818750|6536544|1|H
1|25-69-241-1-157T|-23|818715|6536558|1|0
1|25-69-243-1-159T|27|822124|6528853|1|H
1|25-69-246-1-156T|2|834274|6534513|1|C
1|25-69-246-1-158T|-21|832192|6528708|1|B
1|25-71-221-1-125T|4|791358|6652870|1|H
1|25-71-222-1-125T|-5|794812|6651972|1|C
1|25-71-228-1-134T|-12|803306|6618374|1|0
1|25-71-228-1-148T|4|789447|6577162|1|C
2|25-71-231-1-127T|17|819325|6636380|1|0
1|25-71-231-1-127T|-3|819305|6636382|1|0
1|25-71-233-1-131T|19|821524|6623088|1|H
1|25-71-237-1-128T|-26|836011|6627858|1|H
1|25-72-112-1-129T|1|461955|6752282|1|H
1|25-72-115-1-121T|-11|479061|6773258|1|H
1|25-72-123-1-110T|5|514047|6798348|1|C
1|25-72-130-1-128T|-2|516437|6737604|1|0
1|25-72-131-1-115T|17|532477|6775318|1|H
1|25-73-276-1-154T|22|926004|6510002|1|H
1|25-73-294-1-163T|-2|970651|6464804|1|H
1|25-74-286-1-126T|-13|985066|6583073|1|C
1|25-76-114-1-057T|0|541402|6965876|1|0
1|25-76-122-1-060T|14|562747|6948864|1|0
1|25-77-174-1-088T|29|689137|6811614|1|H
1|25-79-111-1-161T|-27|425862|6657758|1|0
1|25-79-113-1-166T|3|426804|6640920|1|B
1|25-79-125-1-181T|18|447228|6584059|1|B
2|25-79-129-1-185T|2|455625|6567706|1|H
1|25-79-129-1-185T|12|455629|6567715|1|H
1|25-81-218-1-244T|-23|660887|6300363|1|C
1|25-82-177-1-237T|28|545366|6363102|1|C
1|25-82-183-1-238T|21|562682|6353921|1|B
1|25-83-308-1-230T|12|943616|6250069|1|0
2|25-84-278-1-219T|-27|865521|6313211|1|C
1|25-84-278-1-219T|6|865548|6313191|1|B
2|25-84-284-1-210T|-8|892908|6334576|1|B
1|25-84-284-1-210T|30|892923|6334541|1|C
3|25-85-088-1-183T|-2|334621|6616214|1|H
2|25-85-088-1-183T|-16|334612|6616224|1|H
1|25-85-088-1-183T|-25|334607|6616231|1|B
1|25-85-098-1-171T|-2|377011|6641221|1|0
2|25-85-108-1-170T|-23|407893|6634581|1|0
1|25-85-108-1-170T|-11|407903|6634587|1|H
1|25-85-109-1-168T|9|413329|6639446|1|B
1|25-86-134-1-155T|-10|500768|6651932|1|B
1|25-86-138-1-166T|-13|501868|6615497|1|H
1|25-86-139-1-155T|-9|515472|6647237|1|0
1|25-86-142-1-171T|-9|508293|6596045|1|H
1|25-87-159-1-185T|11|544500|6537044|1|B
2|25-89-191-1-114T|-14|713611|6716832|1|C
1|25-89-191-1-114T|28|713648|6716853|1|H
1|25-89-211-1-110T|-16|776804|6708163|1|H
1|25-95-150-1-073T|27|632763|6880679|1|0
1|25-01-248-1-140T|2|856597|6580681|1|B
1|25-01-249-1-149T|-30|851149|6552138|1|H
1|25-01-253-1-149T|10|863057|6548471|1|C
1|25-01-260-1-152T|15|880469|6531781|1|C
1|25-01-267-1-147T|24|906197|6540314|1|C
2|25-03-204-1-163T|-19|701936|6556577|1|H
1|25-03-204-1-163T|-7|701947|6556576|1|H
1|25-03-220-1-155T|-1|757796|6564097|1|C
1|25-04-301-1-213T|-11|940092|6307883|1|B
1|25-05-292-1-196T|-5|930801|6368365|1|A
1|25-06-328-1-212T|1|1022601|6283314|1|0
1|25-06-330-1-207T|-12|1033628|6296606|1|0
1|25-07-257-1-203T|14|818941|6382410|1|B
1|25-07-260-1-195T|28|836349|6403588|1|B
1|25-10-200-1-069T|21|786246|6842015|1|H
1|25-11-217-1-281T|6|620336|6191229|1|B
1|25-12-199-1-230T|3|618322|6361606|1|H
1|25-12-215-1-208T|17|688658|6411179|1|B
1|25-12-215-1-224T|-28|671918|6363324|1|B
1|25-12-219-1-222T|11|686497|6365038|1|H
1|25-13-299-1-234T|-4|913436|6246923|1|0
3|25-14-084-1-088T|-27|420503|6904150|1|B
2|25-14-084-1-088T|-18|420503|6904141|1|A
1|25-14-084-1-088T|-1|420504|6904124|1|A
1|25-14-088-1-097T|-19|423202|6872945|1|0
1|25-14-088-1-101T|20|418259|6860951|1|B
1|25-14-094-1-096T|-21|441887|6869474|1|H
1|25-15-204-1-202T|-2|661883|6440540|1|B
1|25-15-213-1-191T|-13|699648|6463641|1|B
1|25-16-132-1-199T|3|449557|6522609|1|B
1|25-16-140-1-212T|-30|460677|6475723|1|H
1|25-17-112-1-200T|30|389404|6540554|1|B
1|25-17-116-1-210T|-5|391102|6505885|1|B
1|25-17-122-1-199T|-3|419475|6533510|1|0
1|25-18-184-1-145T|12|660669|6630784|1|H
1|25-19-174-1-205T|3|569138|6462338|1|C
1|25-19-175-1-207T|10|569788|6454950|1|C
1|25-19-176-1-204T|-14|576687|6462617|1|C
1|25-21-224-1-108T|-20|817798|6700631|1|B
1|25-21-229-1-104T|-5|836785|6707441|1|H
1|25-21-230-1-110T|25|833716|6688693|1|H
1|25-21-234-1-122T|30|833710|6648418|1|C
1|25-21-236-1-106T|8|856422|6693825|1|A
1|25-21-240-1-097T|-3|877124|6716867|1|H
1|25-22-029-1-123T|28|219970|6855688|1|B
2|25-22-032-1-118T|-16|233348|6867768|1|B
1|25-22-032-1-118T|-6|233353|6867777|1|0
1|25-22-034-1-132T|25|225439|6823427|1|0
1|25-22-038-1-131T|25|238174|6822818|1|H
1|25-22-043-1-124T|-26|260480|6838358|1|B
1|25-22-047-1-125T|-27|271086|6830754|1|B
2|25-22-053-1-132T|14|281977|6803703|1|H
1|25-22-053-1-132T|-7|281973|6803684|1|H
1|25-22-061-1-129T|16|309466|6804635|1|H
1|25-23-171-1-171T|-7|594770|6566232|1|B
1|25-23-175-1-162T|-7|616699|6589212|1|H
1|25-23-175-1-177T|30|601195|6544181|1|B
1|25-23-179-1-163T|19|627261|6582156|1|B
2|25-23-182-1-163T|7|636573|6578895|1|H
1|25-23-182-1-163T|-6|636562|6578902|1|B
1|25-24-149-1-211T|3|488559|6469477|1|A
1|25-24-159-1-221T|26|508342|6429870|1|B
1|25-24-175-1-221T|-12|555862|6413415|1|C
1|25-25-264-1-089T|-23|957150|6716240|1|B
1|25-25-274-1-084T|27|992008|6720724|1|C
1|25-26-278-1-203T|12|882436|6361270|1|0
1|25-26-278-1-206T|-4|878544|6352258|1|C
1|25-27-113-1-081T|4|514041|6895115|1|0
1|25-27-125-1-080T|24|550970|6885613|1|0
1|25-27-126-1-077T|3|557105|6894171|1|H
1|25-27-128-1-091T|14|548796|6849582|1|H
2|25-28-140-1-089T|-20|586054|6843355|1|H
1|25-28-140-1-089T|21|586093|6843344|1|B
2|25-29-009-1-129T|7|153759|6858116|1|H
1|25-29-009-1-129T|23|153760|6858100|1|0
2|25-29-013-1-146T|-29|148691|6803046|1|H
1|25-29-013-1-146T|-4|148713|6803057|1|H
2|25-29-024-1-140T|28|187591|6809869|1|C
1|25-29-024-1-140T|7|187572|6809863|1|B
2|25-29-025-1-138T|-12|191984|6814322|1|B
1|25-29-025-1-138T|-27|191972|6814331|1|H
1|25-30-257-1-215T|-7|807514|6347046|1|C
1|25-31-186-1-266T|-30|542571|6267624|1|B
1|25-31-187-1-271T|-21|540742|6251407|1|B
1|25-31-195-1-272T|20|563650|6240028|1|C
1|25-31-205-1-265T|10|600780|6251254|1|H
1|25-32-155-1-271T|-8|444524|6283843|1|H
1|25-32-168-1-273T|-6|482165|6264382|1|C
1|25-32-169-1-259T|24|498571|6305263|1|H
1|25-32-173-1-253T|-24|517378|6319443|1|A
2|25-32-180-1-262T|-3|528427|6284962|1|H
1|25-32-180-1-262T|15|528428|6284944|1|B
1|25-33-139-1-235T|-13|433435|6408172|1|C
