npp|nppg|occ|auteurpi|datepi|note|cso|dbpi|pbpi|uspi|ufpi|tfpi|phpi|blpi|efpi|dupi|evof
25-37-150-1-140C|37544-F6090-3-3T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-38-268-1-157C|38586-F0060-0-2T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-38-269-1-162C|38586-F0040-1-8T|1|169|2024-05-03||6A||2||0|||0|||
25-38-281-1-172C|38586-F3000-6-0T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-38-283-1-178C|38586-F3000-8-0T|1|169|2024-05-03||6H||2||0|||0|||
25-39-250-1-111C|39574-F9080-4-6T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-39-252-1-118C|39574-F9070-6-9T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-39-252-1-121C|39574-F9040-7-8T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-39-256-1-128C|39575-F9090-0-3T|1|169|2024-05-03||1|R|2|X||2|0|0||0|
25-40-123-1-255C|40527-F7030-5-1T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-123-1-278C|40528-F5000-2-0T|1|101|2024-03-22||7||2||0|||0|||
25-40-124-1-273C|40528-F5080-0-6T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-125-1-264C|40527-F7000-8-0T|1|101|2024-03-22||6A||2||0|||0|||
25-40-127-1-252C|40527-F8080-4-6T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-127-1-257C|40527-F8030-6-1T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-128-1-272C|40528-F7010-0-7T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-136-1-256C|40537-F1010-6-7T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-138-1-252C|40537-F2010-5-7T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-139-1-249C|40537-F2070-4-9T|1|101|2024-03-22||6A||2||0|||0|||
25-40-141-1-260C|40537-F2020-8-4T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-149-1-260C|40537-F4060-9-2T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-150-1-255C|40537-F5040-7-8T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-40-152-1-273C|40538-F4020-3-4T|1|101|2024-03-22||6A||2||0|||0|||
25-41-136-1-127C|41543-F4000-8-0T|1|106|2024-05-20||6A||2||0|||0|||
25-41-147-1-115C|41543-F8050-5-5T|1|106|2024-05-20||6A||2||0|||0|||
25-41-148-1-123C|41543-F8000-8-0T|1|106|2024-05-20||7||2||0|||0|||
25-41-160-1-130C|41554-F0090-1-3T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-41-168-1-124C|41554-F3090-0-3T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-42-231-1-161C|42565-F9010-7-7T|1|169|2024-05-03||6A||1||0|||0|||
25-42-233-1-151C|42575-F0070-4-9T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-43-225-1-185C|43566-F4090-4-3T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-43-226-1-195C|43566-F4020-7-4T|1|169|2024-05-03||6A||2||0|||0|||
25-43-230-1-198C|43566-F5010-8-7T|1|169|2024-05-03||6A||2||0|||0|||
25-43-237-1-193C|43566-F7070-7-9T|1|169|2024-05-03||6H||2||0|||0|||
25-43-238-1-185C|43566-F8080-5-6T|1|169|2024-05-03||6A||2||0|||0|||
25-43-240-1-191C|43566-F8080-7-6T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-43-246-1-188C|43576-F0090-7-3T|1|169|2024-05-03||6A||2||0|||0|||
25-44-067-1-159C|44524-F0010-0-7T|1|106|2024-05-20||6A||2||0|||0|||
25-44-072-1-152C|44523-F2030-9-1T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-44-078-1-162C|44524-F3010-2-7T|1|106|2024-05-20||6A||2||0|||0|||
25-44-079-1-147C|44523-F4090-8-3T|1|106|2024-05-20||6A||2||0|||0|||
25-44-088-1-143C|44523-F8000-8-0T|1|106|2024-05-20||6A||2||0|||0|||
25-45-158-1-107C|45553-F2060-4-2T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-45-158-1-109C|45553-F2040-4-8T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-45-165-1-099C|45553-F5050-2-5T|1|106|2024-05-20|<pb resolu> |6A||2||0|||0|||
25-45-171-1-117C|45553-F5050-8-5T|1|106|2024-05-20|<pb resolu> |1|R|2|X||2|0|0||0|
25-45-177-1-098C|45553-F9020-3-4T|1|106|2024-05-20||6A||2||0|||0|||
25-45-178-1-111C|45553-F8020-7-4T|1|106|2024-05-20||6A||2||0|||0|||
25-45-179-1-101C|45553-F9050-4-5T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-46-182-1-217C|46546-F8080-9-6T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-47-157-1-248C|47537-F8020-6-4T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-47-158-1-253C|47537-F8000-8-0T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-47-162-1-251C|47537-F9040-7-8T|1|101|2024-03-22||6A||2||0|||0|||
25-48-229-1-212C|48567-F3040-2-8T|1|138|2024-04-05||1|0|2|X||2|0|0||0|
25-48-233-1-210C|48567-F4080-2-6T|1|138|2024-04-05||1|0|2|X||2|0|0||0|
25-48-243-1-217C|48567-F7010-5-7T|1|138|2024-04-05||1|0|2|X||2|0|0||0|
25-48-244-1-218C|48567-F7030-6-1T|1|138|2024-04-05||1|0|2|X||2|0|0||0|
25-48-247-1-221C|48567-F7090-7-3T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-49-098-1-154C|49524-F9090-2-3T|1|106|2024-05-20||6A||2||0|||0|||
25-49-118-1-134C|49533-F7090-8-3T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-49-121-1-148C|49534-F7040-2-8T|1|106|2024-05-20||6A||2||0|||0|||
25-49-123-1-139C|49534-F8090-0-3T|1|106|2024-05-20||6A||2||0|||0|||
25-50-069-1-087C|50521-F7090-9-3T|1|106|2024-05-20||6A||2||0|||0|||
25-50-084-1-106C|50532-F0050-6-5T|1|106|2024-05-20||6A||2||0|||0|||
25-51-186-1-066C|51562-F5010-4-7T|1|82|2024-05-14||6A||2||0|||0|||
25-51-190-1-067C|51562-F6020-5-4T|1|82|2024-05-14||3|5|2|X||2|0|0||0|
25-51-191-1-074C|51562-F5080-7-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-52-223-1-068C|52572-F6000-9-0T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-52-224-1-069C|52572-F6020-9-4T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-52-233-1-080C|52573-F7080-3-6T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-53-091-1-127C|53533-F0050-3-5T|1|106|2024-05-20||1|0|2|X||2|0|0||0|
25-54-221-1-033C|54571-F8090-8-3T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-54-236-1-043C|54582-F2040-2-8T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-54-249-1-047C|54582-F5090-5-3T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-54-258-1-054C|54582-F7090-8-3T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-55-213-1-033C|55571-F6050-7-5T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-55-215-1-038C|55571-F6060-9-2T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-55-227-1-049C|55572-F9010-3-7T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-55-228-1-045C|55572-F9080-2-6T|1|82|2024-05-14||1|0|2|V||2|0|0||0|
25-56-046-1-149C|56513-F4080-5-6T|1|106|2024-05-21||6A||2||0|||0|||
25-56-047-1-138C|56513-F6020-2-4T|1|106|2024-05-21||1|1|1|X||2|0|0||U|
25-56-049-1-148C|56513-F5080-5-6T|1|106|2024-05-21||6A||2||0|||0|||
25-56-053-1-145C|56513-F7030-5-1T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-56-055-1-157C|56513-F6070-8-9T|1|106|2024-05-21||6A||2||0|||0|||
25-56-059-1-136C|56523-F0000-3-0T|1|106|2024-05-21||6A||2||0|||0|||
25-56-063-1-149C|56513-F9090-7-3T|1|106|2024-05-21||6A||2||0|||0|||
25-57-237-1-029C|57581-F4010-8-7T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-57-239-1-043C|57582-F3030-3-1T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-57-241-1-034C|57582-F4080-0-6T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-58-190-1-118C|58564-F1010-0-7T|1|169|2024-05-03||6A||2||0|||0|||
25-58-192-1-122C|58564-F1030-2-1T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-58-194-1-119C|58564-F2020-1-4T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-58-199-1-131C|58564-F2050-5-5T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-58-207-1-124C|58564-F5060-4-2T|1|169|2024-05-03||6A||2||0|||0|||
25-58-207-1-129C|58564-F5010-5-7T|1|169|2024-05-03||6A||2||0|||0|||
25-58-216-1-127C|58564-F8000-6-0T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-59-132-1-005C|59550-F5000-1-0T|1|82|2024-05-14||6A||2||0|||0|||
25-59-135-1-005C|59550-F5090-1-3T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-59-135-1-010C|59550-F5040-2-8T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-59-159-1-014C|59560-F2020-6-4T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-59-159-1-021C|59560-F1050-8-5T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-59-165-1-020C|59560-F3040-8-8T|1|82|2024-05-14||6A||1||0|||0|||
25-59-176-1-021C|59561-F6060-0-2T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-59-180-1-017C|59560-F8020-9-4T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-59-182-1-025C|59561-F8000-2-0T|1|240|2024-05-30|<auto>|1|0|2|X||2|0|0||0|
25-60-153-1-066C|60552-F5020-1-4T|1|82|2024-05-14||6A||2||0|||0|||
25-60-154-1-066C|60552-F5050-1-5T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-60-163-1-044C|60561-F0040-5-8T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-60-164-1-060C|60552-F9010-0-7T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-61-125-1-105C|61543-F2090-0-3T|1|106|2024-05-21||6A||2||0|||0|||
25-62-126-1-017C|62550-F2000-4-0T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-62-128-1-008C|62550-F3050-1-5T|1|82|2024-05-14||9||2|||||0|||
25-62-133-1-017C|62550-F4010-4-7T|1|82|2024-05-14||1|H|2|X||2|0|0||0|
25-62-138-1-021C|62550-F5020-6-4T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-62-151-1-029C|62551-F8030-0-1T|1|82|2024-05-14||7||2||0|||0|||
25-62-154-1-033C|62551-F8080-1-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-62-158-1-025C|62560-F0080-9-6T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-63-211-1-164C|63565-F2080-6-6T|1|169|2024-05-03||6A||2||0|||0|||
25-63-211-1-180C|63566-F1020-1-4T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-63-214-1-177C|63566-F2040-0-8T|1|169|2024-05-03||6A||2||0|||0|||
25-64-137-1-291C|64528-F7090-7-3T|1|101|2024-03-22||6H||2||0|||0|||
25-64-150-1-287C|64538-F2020-7-4T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-64-152-1-297C|64539-F1080-0-6T|1|101|2024-03-22||1|0|2|X||2|3|0||0|
25-64-152-1-300C|64539-F1050-1-5T|1|101|2024-03-22|interprété avec IRC 2018|1|0|2|X||2|3|0||0|
25-64-159-1-278C|64538-F5080-5-6T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-65-169-1-292C|65539-F7040-0-8T|1|101|2024-03-22||6H||2||0|||0|||
25-65-170-1-279C|65538-F9000-7-0T|1|101|2024-03-22||1|1|1|X||2|0|0||0|
25-66-229-1-291C|66559-F5050-6-5T|1|138|2024-04-09||6H||2||0|||0|||
25-68-271-1-069C|68593-F0030-4-1T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-68-282-1-080C|68593-F2050-8-5T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-69-240-1-152C|69575-F2070-5-9T|1|169|2024-05-03||6A||2||0|||0|||
25-70-260-1-082C|70583-F5070-6-9T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-71-219-1-138C|71564-F7080-9-6T|1|169|2024-05-06||3|0|2|X||2|0|0||0|
25-71-228-1-121C|71574-F2020-5-4T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-71-238-1-126C|71574-F4070-7-9T|1|169|2024-05-06||9||2|||||0|||
25-71-243-1-144C|71575-F4040-3-8T|1|169|2024-05-06||6A||2||0|||0|||
25-71-250-1-133C|71575-F7060-1-2T|1|169|2024-05-02||6A||2||0|||0|||
25-72-119-1-118C|72533-F9080-3-6T|1|106|2024-05-21||6A||2||0|||0|||
25-72-124-1-125C|72543-F0060-6-2T|1|106|2024-05-21||6A||2||0|||0|||
25-72-132-1-125C|72543-F3000-7-0T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-73-280-1-153C|73586-F4060-0-2T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-73-288-1-143C|73585-F8000-8-0T|1|169|2024-05-06||6A||2||0|||0|||
25-73-291-1-151C|73586-F8010-0-7T|1|169|2024-05-06||6H||2||0|||0|||
25-73-292-1-153C|73586-F8020-1-4T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-73-295-1-160C|73586-F8040-3-8T|1|169|2024-05-06||6H||2||0|||0|||
25-73-303-1-162C|73596-F0060-5-2T|1|169|2024-05-06||8||2|||||0|||
25-74-279-1-130C|74585-F6060-3-2T|1|169|2024-05-06||6A||2||0|||0|||
25-74-284-1-138C|74585-F7030-6-1T|1|169|2024-05-06||6H||2||0|||0|||
25-76-107-1-064C|76541-F1060-6-2T|1|106|2024-05-21||6A||2||0|||0|||
25-76-120-1-057C|76541-F6020-5-4T|1|106|2024-05-21||6A||2||0|||0|||
25-76-125-1-055C|76541-F7090-5-3T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-76-125-1-061C|76541-F7030-7-1T|1|106|2024-05-21||6A||2||0|||0|||
25-76-127-1-051C|76541-F8090-4-3T|1|106|2024-05-21||6A||2||0|||0|||
25-76-132-1-048C|76551-F0070-3-9T|1|106|2024-05-21||6A||2||0|||0|||
25-77-165-1-073C|77552-F8010-4-7T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-77-166-1-066C|77552-F9010-2-7T|1|106|2024-05-21||6A||2||0|||0|||
25-77-171-1-094C|77553-F7080-1-6T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-77-173-1-091C|77553-F8070-0-9T|1|106|2024-05-21|<pb resolu> |6H||2||0|||0|||
25-77-174-1-096C|77553-F8050-2-5T|1|106|2024-05-21||6A||1||0|||0|||
25-78-146-1-087C|78552-F1000-7-0T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-78-147-1-084C|78552-F1060-6-2T|1|106|2024-05-21||1|0|2|X||2|0|0||0|
25-79-118-1-183C|79535-F3000-3-0T|1|101|2024-03-22||6H||2||0|||0|||
25-79-119-1-180C|79535-F3060-2-2T|1|101|2024-03-22||6A||2||0|||0|||
25-79-120-1-163C|79534-F5060-7-2T|1|101|2024-03-22||6A||2||0|||0|||
25-79-122-1-172C|79535-F5030-0-1T|1|101|2024-03-22||6A||2||0|||0|||
25-79-127-1-166C|79534-F7040-8-8T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-80-145-1-040C|80551-F5040-2-8T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-80-151-1-039C|80551-F7030-3-1T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-80-156-1-049C|80551-F7080-6-6T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-81-199-1-248C|81558-F0080-0-6T|1|138|2024-04-08||6A||2||0|||0|||
25-81-210-1-235C|81557-F5040-7-8T|1|138|2024-04-08||6A||2||0|||0|||
25-81-217-1-251C|81558-F5090-3-3T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-82-176-1-243C|82547-F4040-6-8T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-82-177-1-249C|82547-F4010-8-7T|1|101|2024-03-22||6A||2||0|||0|||
25-83-298-1-223C|83588-F3000-3-0T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-83-303-1-230C|83588-F3080-5-6T|1|138|2024-04-09||1|0|2|X||2|0|0||0|
25-83-307-1-224C|83588-F5060-4-2T|1|138|2024-04-09||6A||1||0|||0|||
25-83-312-1-226C|83588-F6090-5-3T|1|138|2024-04-09||7||2||0|||0|||
25-85-103-1-165C|85534-F0030-6-1T|1|106|2024-05-21||1|1|1|X||1|0|0||0|
25-86-127-1-161C|86534-F7090-7-3T|1|101|2024-04-02||6A||2||0|||0|||
25-86-129-1-153C|86534-F9030-5-1T|1|101|2024-04-02||6A||2||0|||0|||
25-86-129-1-157C|86534-F8090-6-3T|1|101|2024-04-02||1|0|2|X||2|0|0||0|
25-86-138-1-181C|86535-F9020-4-4T|1|101|2024-04-02||6A||2||0|||0|||
25-86-143-1-160C|86544-F2080-8-6T|1|101|2024-04-02||6A||2||0|||0|||
25-86-150-1-169C|86545-F4000-2-0T|1|101|2024-04-02||6A||2||0|||0|||
25-87-163-1-181C|87545-F6070-6-9T|1|101|2024-04-17||9||2|||||0|||
25-87-175-1-189C|87546-F9050-0-5T|1|101|2024-04-17||6A||2||0|||0|||
25-87-179-1-184C|87555-F1020-9-4T|1|101|2024-04-17||6A||2||0|||0|||
25-88-245-1-065C|88583-F2090-0-3T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-88-268-1-074C|88583-F8090-5-3T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-89-202-1-102C|89563-F6030-7-1T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-90-272-1-079C|90583-F9060-7-2T|1|169|2024-05-06||1|0|2|X||2|0|0||0|
25-91-162-1-082C|91552-F6030-7-1T|1|240|2024-05-13||1|0|1|X||2|0|0||0|
25-95-151-1-069C|95552-F4030-2-1T|1|240|2024-05-13||1|0|2|X||2|0|0||0|
20-58-206-1-114C|20-58-0656-0411T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-01-263-1-138C|01585-F1000-4-0T|1|169|2024-05-02||1|0|2|X||2|0|0||0|
25-01-263-1-153C|01575-F9050-8-5T|1|169|2024-05-02||6A||2||0|||0|||
25-01-266-1-145C|01585-F1020-6-4T|1|169|2024-05-02||1|0|2|X||2|0|0||0|
25-01-269-1-132C|01585-F3040-2-8T|1|169|2024-05-02||1|0|2|X||2|0|0||0|
25-03-200-1-148C|03565-F1010-0-7T|1|169|2024-05-02||1|0|2|X||2|0|0||0|
25-03-202-1-159C|03565-F0060-4-2T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-03-204-1-142C|03564-F2090-9-3T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-03-216-1-157C|03565-F5000-5-0T|1|169|2024-05-03||6A||1||0|||0|||
25-03-221-1-155C|03565-F6070-4-9T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-04-295-1-199C|04587-F4050-5-5T|1|138|2024-03-26||7||2||0|||0|||
25-04-311-1-205C|04587-F8070-8-9T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-04-311-1-209C|04588-F8030-0-1T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-05-286-1-197C|05587-F2000-4-0T|1|138|2024-03-26||1|0|2|X||2|0|0||0|
25-05-295-1-187C|05587-F5070-1-9T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-06-319-1-200C|06597-F1060-8-2T|1|138|2024-03-27||6A||2||0|||0|||
25-06-326-1-198C|06597-F3090-8-3T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-06-328-1-215C|06598-F2080-3-6T|1|138|2024-03-27||1|R|2|U||2|0|0||0|
25-07-244-1-206C|07567-F8050-2-5T|1|138|2024-03-27||4L|0|2|X|0|2||0||0|
25-07-250-1-179C|07576-F3000-5-0T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-07-253-1-200C|07577-F1080-1-6T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-08-190-1-029C|08571-F0000-4-0T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-08-201-1-027C|08571-F3050-4-5T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-08-207-1-044C|08572-F3060-0-2T|1|82|2024-05-14||1|0|2|X||2|0|0||0|
25-08-209-1-041C|08571-F4050-9-5T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-09-201-1-282C|09549-F8000-1-0T|1|138|2024-03-27||1|0|2|X||2|0|0||0|
25-09-202-1-271C|09548-F9040-7-8T|1|138|2024-03-27||6A||2||0|||0|||
25-09-212-1-289C|09559-F0060-4-2T|1|138|2024-03-27||4L|0|2|X|0|2||0||0|
25-10-193-1-089C|10563-F4090-2-3T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-10-200-1-082C|10563-F7070-0-9T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-10-204-1-085C|10563-F8060-2-2T|1|82|2024-05-14|<auto>|6A||2||0|||0|||
25-11-208-1-270C|11558-F1030-8-1T|1|138|2024-04-03||6A||2||0|||0|||
25-11-226-1-262C|11558-F7050-7-5T|1|138|2024-04-03||6A||2||0|||0|||
25-11-229-1-274C|11559-F7020-1-4T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-11-233-1-274C|11559-F8040-1-8T|1|138|2024-04-03||4L|0|2|X|0|2||0||0|
25-11-240-1-259C|11568-F2000-8-0T|1|138|2024-04-03||1|0|2|X||2|0|0||0|
25-12-204-1-228C|12557-F4030-5-1T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-12-208-1-233C|12557-F5000-7-0T|1|138|2024-04-08||6A||2||0|||0|||
25-12-212-1-210C|12557-F8050-0-5T|1|138|2024-04-08||6A||2||0|||0|||
25-12-212-1-213C|12557-F8020-1-4T|1|138|2024-04-08||6A||2||0|||0|||
25-12-221-1-218C|12567-F0040-3-8T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-12-221-1-233C|12557-F8090-8-3T|1|138|2024-04-08||6A||1||0|||0|||
25-12-223-1-241C|12558-F8070-0-9T|1|138|2024-04-08||6A||2||0|||0|||
25-12-225-1-221C|12567-F1030-5-1T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-12-228-1-232C|12567-F1010-8-7T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-12-231-1-235C|12567-F1070-9-9T|1|138|2024-04-08|<pb> |4L|0|2|X|0|2||0||0|
25-13-284-1-228C|13578-F8030-3-1T|1|138|2024-04-08||3|0|2|X||2|0|0||0|
25-13-295-1-226C|13588-F1080-3-6T|1|138|2024-04-08||1|0|2|X||2|0|0||0|
25-13-296-1-238C|13588-F0090-7-3T|1|138|2024-04-08||4L|0|2|X|0|2||0||0|
25-14-084-1-084C|14531-F2070-9-9T|1|106|2024-05-14||6A||2||0|||0|||
25-14-088-1-095C|14532-F2080-3-6T|1|106|2024-05-14||1|0|2|X||2|0|0||0|
25-14-091-1-086C|14532-F4060-1-2T|1|106|2024-05-14||6A||2||0|||0|||
25-14-092-1-085C|14532-F5000-1-0T|1|106|2024-05-14||6A||2||0|||0|||
25-14-093-1-092C|14532-F4060-3-2T|1|106|2024-05-14||6A||2||0|||0|||
25-15-205-1-192C|15556-F8020-4-4T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-15-220-1-202C|15566-F1070-8-9T|1|169|2024-05-03||9||2|||||0|||
25-15-224-1-198C|15566-F3030-8-1T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-16-141-1-186C|16535-F9060-6-2T|1|101|2024-03-22||6A||2||0|||0|||
25-18-169-1-133C|18554-F3030-3-1T|1|101|2024-03-22||7||2||0|||0|||
25-18-171-1-129C|18554-F4030-2-1T|1|101|2024-03-22||6A||2||0|||0|||
25-18-176-1-138C|18554-F4090-5-3T|1|101|2024-03-22||1|1|1|X||2|0|0||0|
25-18-181-1-146C|18554-F5060-8-2T|1|101|2024-03-22||6A||2||0|||0|||
25-18-183-1-137C|18554-F7010-5-7T|1|101|2024-03-22||6A||2||0|||0|||
25-18-195-1-138C|18564-F0060-7-2T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-19-178-1-209C|19546-F8040-6-8T|1|101|2024-04-22||1|0|2|X||2|0|0||0|
25-19-182-1-202C|19556-F0030-5-1T|1|101|2024-04-22||1|0|2|X||2|0|0||0|
25-19-186-1-203C|19556-F1040-5-8T|1|101|2024-04-22||6A||2||0|||0|||
25-19-195-1-183C|19556-F6010-0-7T|1|101|2024-04-22||6A||1||0|||0|||
25-21-226-1-111C|21574-F2060-2-2T|1|169|2024-05-03||6A||1||0|||0|||
25-21-227-1-095C|21573-F4050-7-5T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-21-231-1-118C|21574-F3040-4-8T|1|169|2024-05-03||6A||2||0|||0|||
25-22-046-1-129C|22512-F6080-9-6T|1|106|2024-05-14||1|0|2|X||2|0|0||0|
25-23-167-1-171C|23545-F8090-4-3T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-24-148-1-227C|24536-F7060-9-2T|1|101|2024-03-22||6A||2||0|||0|||
25-24-157-1-199C|24546-F3010-1-7T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-24-158-1-208C|24546-F2050-4-5T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-24-159-1-202C|24546-F3040-2-8T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-24-162-1-206C|24546-F3090-4-3T|1|101|2024-03-22||6A||2||0|||0|||
25-24-164-1-227C|24547-F2040-0-8T|1|101|2024-03-22||6A||2||0|||0|||
25-24-166-1-219C|24546-F3080-8-6T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-24-167-1-207C|24546-F5030-5-1T|1|101|2024-03-22|possible défrichage et utilisation agricole|1|7|2|X||2|0|0||0|
25-24-177-1-223C|24547-F6070-0-9T|1|101|2024-03-22||1|0|2|X||2|0|0||0|
25-25-265-1-095C|25584-F5090-1-3T|1|169|2024-05-03||1|0|2|X||2|0|0||0|
25-25-266-1-102C|25584-F5050-3-5T|1|169|2024-05-03|corne de bois|1|0|2|X||2|0|0||0|
25-26-263-1-188C|26576-F6000-9-0T|1|138|2024-04-03||6A||2||0|||0|||
25-26-263-1-204C|26577-F4040-3-8T|1|138|2024-04-03||3|0|2|X||2|0|0||0|
25-26-272-1-194C|26577-F8010-1-7T|1|138|2024-04-03||3|0|2|X||2|0|0||0|
25-27-118-1-077C|27542-F3060-1-2T|1|106|2024-05-14||1|0|2|X||2|0|0||0|
25-27-119-1-086C|27542-F3000-4-0T|1|106|2024-05-14||6A||2||0|||0|||
