campagne;idp;dep;csa;utip;bois;tform;gest;dist;iti;pentexp;portance;asperite;pro_psg;u_ex_ap_uicn;expl;st_x;st_y;visite;passage
2020;1539389;34;1;X;1;2;0;NULL;0;1;1;0;2;0;1;707416.1667268514;6261979.07416072;1;1
2020;1539396;65;1;X;1;2;0;1;1;2;1;0;2;0;3;455815.5249347751;6278063.570168797;1;1
2020;1539416;45;1;X;1;2;2;NULL;0;0;1;0;1;2;0;625462.7891440812;6734250.023934439;1;1
2020;1539425;7;1;X;1;2;1;2;2;2;1;0;2;1;3;788598.2367646177;6411141.0020966;1;1
2020;1539433;21;1;X;1;2;1;2;1;1;1;0;4;2;2;825136.2495556505;6712575.35777946;1;1
2020;1539434;2;1;X;1;2;2;NULL;0;0;1;0;3;0;0;714863.8881523497;6907386.9571577795;1;1
2020;1539444;4;1;X;1;2;0;1;1;3;1;0;2;2;3;941511.0717699873;6301940.863450895;1;1
2020;1539462;56;1;X;1;2;2;NULL;0;0;1;0;4;0;0;289902.9018916875;6759003.358629847;1;1
2020;1539477;83;1;X;1;2;0;3;2;4;NULL;NULL;2;2;3;944922.2052897154;6233983.879832167;1;1
2020;1539478;77;1;X;1;2;0;2;1;0;1;0;2;2;1;722131.9731145892;6821376.897060793;1;1
2020;1539480;15;1;X;1;1;0;1;1;0;1;0;2;2;1;662827.8226308182;6424192.394961219;1;1
2020;1539496;29;1;X;1;2;0;NULL;0;0;1;0;1;2;0;208723.33283194725;6853596.699533568;1;1
2020;1539498;70;1;X;1;2;2;1;1;2;1;0;4;0;3;971174.0897391533;6729308.23025043;1;1
2020;1539501;67;1;X;1;2;1;NULL;0;0;1;0;2;0;0;1002363.0443994032;6868944.478784702;1;1
2020;1539512;15;1;X;1;2;1;NULL;0;0;1;0;2;0;0;634738.8765433416;6410441.127998213;1;1
2020;1539527;52;1;X;1;2;2;1;1;0;1;0;4;1;1;849305.0506633407;6734353.019751568;1;1
2020;1539533;16;1;X;1;2;2;NULL;0;0;1;0;1;0;0;451486.90563848824;6479901.668754385;1;1
2020;1539548;39;1;X;1;2;1;NULL;0;2;1;0;4;2;3;902164.0008809352;6605997.775294958;1;1
2020;1539562;73;1;X;1;2;2;NULL;0;3;1;0;1;1;3;945367.4761204501;6517700.293323433;1;1
2020;1539572;51;1;X;1;2;2;1;1;0;1;0;3;0;1;838800.8190134712;6908331.004398019;1;1
2020;1539578;17;5;X;1;2;NULL;NULL;0;0;1;0;2;2;0;424751.47917273594;6509096.095028729;1;1
2020;1539583;28;1;X;1;2;1;NULL;0;0;1;0;2;0;0;596154.2298377478;6814441.395080027;1;1
2020;1539590;60;1;X;1;2;0;2;1;0;1;0;2;0;1;644992.2218030316;6917969.991229877;1;1
2020;1539597;4;1;X;1;2;2;NULL;0;0;1;0;4;0;0;946125.7542886081;6373828.112803844;1;1
2020;1539598;79;1;X;1;2;1;NULL;0;0;1;0;2;0;0;482118.6826494667;6559578.913821056;1;1
2020;1539613;51;1;X;1;2;2;NULL;0;0;1;0;1;2;0;844608.726935308;6886293.966309481;1;1
2020;1539617;5;3;X;1;2;0;2;2;5;NULL;NULL;2;2;3;940321.2058778105;6395856.727047424;1;1
2020;1539625;6;1;X;1;2;0;NULL;0;0;1;0;2;2;0;1009469.7561439341;6305350.182248701;1;1
2020;1539638;55;1;X;1;2;2;2;1;0;1;0;1;0;1;892439.1403070195;6869893.244411844;1;1
2020;1539645;1;1;X;1;2;0;2;1;4;NULL;NULL;2;0;3;889951.8510213224;6580123.837105153;1;1
2020;1539648;70;1;X;1;2;2;NULL;0;2;1;0;2;0;3;961095.7337752178;6719402.550183477;1;1
2020;1539661;68;1;X;1;2;2;NULL;0;1;2;0;4;1;1;1011662.1694515232;6788915.400255657;1;1
2020;1539677;8;1;X;1;2;0;NULL;0;0;1;0;1;2;0;791479.0479621975;6984695.149510212;1;1
2020;1539690;40;1;X;1;2;2;1;1;0;1;0;1;0;1;394245.5604818475;6322524.838444815;1;1
2020;1539691;47;1;X;1;2;2;1;1;1;1;0;2;2;2;484313.19481894013;6341762.3556109555;1;1
2020;1539695;24;1;X;1;2;0;1;1;0;1;0;2;0;1;530828.2783517847;6409310.032774238;1;1
2020;1539705;77;1;X;1;2;0;1;1;0;1;0;3;2;1;692153.1145973935;6821630.346963755;1;1
2020;1539712;76;1;X;1;2;2;1;1;0;1;0;3;1;1;533261.3821011513;6942888.771458614;1;1
2020;1539713;9;1;X;1;2;1;NULL;0;3;1;0;3;1;3;565027.7085094636;6197243.893977296;1;1
2020;1539723;91;1;X;1;2;2;1;1;0;1;0;1;0;1;640307.3465364033;6836057.800638941;1;1
2020;1539725;23;1;X;1;2;2;NULL;0;0;1;0;2;0;0;655892.7160710262;6550137.95843896;1;1
2020;1539730;4;1;X;1;2;2;NULL;0;0;1;0;1;0;0;919827.1846609825;6336092.523950593;1;1
2020;1539765;2;1;X;1;2;1;1;1;0;1;0;1;0;1;749113.1864393898;6939079.226564992;1;1
2020;1539769;44;1;X;1;2;2;NULL;0;0;1;0;3;2;0;337572.0972653947;6722640.585657714;1;1
2020;1539777;55;1;X;1;2;2;1;1;0;1;0;1;0;1;861009.4238767162;6934126.2838472435;1;1
2020;1539782;5;1;X;1;2;0;NULL;0;3;1;1;4;2;3;988651.2304087342;6439397.455066131;1;1
2020;1539793;6;1;X;1;2;0;1;1;3;1;0;2;1;3;1013569.0641170933;6317302.259580071;1;1
2020;1539796;49;1;X;1;2;2;NULL;0;0;1;0;2;0;0;449451.493525405;6717725.596981188;1;1
2020;1539801;45;1;X;1;2;2;NULL;0;0;1;0;2;0;0;671326.0297661987;6721873.331046436;1;1
2020;1539804;2;1;X;1;2;2;1;1;0;1;0;3;0;1;704870.3123569222;6907471.465984828;1;1
2020;1539812;15;1;X;1;2;1;1;1;1;1;0;2;0;2;632690.718355961;6404464.010470293;1;1
2020;1539824;68;1;X;1;2;2;NULL;0;2;1;0;4;1;3;999359.4974871567;6753047.189826967;1;1
2020;1539831;56;1;X;1;2;2;NULL;0;0;1;0;2;0;0;260250.156646116;6799216.1962690335;1;1
2020;1539838;95;1;X;1;2;0;2;1;0;1;0;2;3;1;604766.6860362409;6888323.919038755;1;1
2020;1539858;68;1;X;1;2;2;NULL;0;3;1;1;3;3;3;999532.6730531099;6773031.5104171615;1;1
2020;1539869;22;1;X;1;2;1;NULL;0;0;1;0;1;0;0;266715.26109639957;6857126.04832693;1;1
2020;1539895;44;1;X;1;2;2;1;2;0;1;0;1;0;3;371398.310619357;6704377.165688228;1;1
2020;1539908;68;1;X;1;2;2;NULL;0;2;1;1;4;1;3;993468.032367104;6765089.697688577;1;1
2020;1539923;58;1;X;1;2;0;1;1;0;1;0;2;1;1;778850.2453097757;6674997.788039923;1;1
2020;1539942;30;1;X;1;2;1;NULL;0;0;1;0;2;0;0;795689.9285866846;6305185.800124296;1;1
2020;1539945;31;1;X;1;2;2;1;1;0;1;0;1;0;1;545549.3373810884;6257340.977255648;1;1
2020;1539947;63;1;X;1;2;1;NULL;0;0;1;1;2;1;0;673321.5859105354;6484049.050188379;1;1
2020;1539948;22;1;X;1;1;2;NULL;0;0;2;0;2;0;0;224696.15361462452;6851469.278013609;1;1
2020;1539952;17;1;X;1;2;1;1;1;0;1;0;2;2;1;454028.75311555807;6545822.721514698;1;1
2020;1539955;15;1;X;1;2;2;NULL;0;1;0;0;2;0;2;716789.8938904525;6425735.877009728;1;1
2020;1539971;10;1;X;1;2;2;1;1;0;1;0;1;0;1;785763.2932268601;6782861.821879342;1;1
2020;1539975;2A;1;X;1;2;0;2;2;4;NULL;NULL;2;1;3;1213288.5685151333;6081821.020732411;1;1
2020;1539977;16;1;X;1;2;2;NULL;0;0;1;0;2;2;0;461394.69105238747;6469828.930924268;1;1
2020;1539987;58;1;X;1;2;2;NULL;0;3;1;0;2;1;3;772787.351121977;6667055.402985006;1;1
2020;1539989;73;1;X;1;2;0;1;2;4;NULL;NULL;4;2;3;967139.4166943792;6493533.752314875;1;1
2020;1539994;57;1;X;1;2;2;NULL;0;0;1;0;3;0;0;988268.8595648751;6857074.018419142;1;1
2020;1540002;60;1;A;NULL;2;2;NULL;0;0;1;0;2;0;0;680952.874432401;6915668.785679601;1;1
2020;1540011;40;1;X;1;2;2;1;1;0;2;0;2;0;1;434366.72597844864;6342174.66096835;1;1
2020;1540013;28;1;X;1;2;2;1;1;0;1;0;1;1;1;550037.7091472084;6796837.535427277;1;1
2020;1540016;1;1;X;1;2;2;2;1;1;1;0;2;0;2;907369.254410808;6514030.8238671925;1;1
2020;1540017;70;1;X;1;2;0;NULL;0;0;1;0;2;2;0;921213.7695828704;6729739.007429017;1;1
2020;1540018;43;1;X;1;2;1;1;1;3;1;0;2;2;3;747013.0169353461;6455452.40953009;1;1
2020;1540034;31;1;X;1;2;0;NULL;0;0;1;0;2;0;0;535477.5595506253;6247435.296477936;1;1
2020;1540055;68;1;X;1;2;1;NULL;0;0;1;0;2;0;0;1031473.4072335818;6768757.3105186615;1;1
2020;1540063;64;1;X;1;2;2;NULL;0;0;1;0;2;0;0;397847.44825069665;6274545.072809023;1;1
2020;1540068;60;1;X;1;2;2;NULL;0;0;1;0;1;0;0;619025.2001065932;6920186.530038959;1;1
2020;1540069;69;1;X;1;2;2;1;1;2;1;0;2;0;3;799777.5565462066;6550919.752506625;1;1
2020;1540084;80;1;X;1;2;0;1;1;0;1;0;2;0;1;653272.4349505476;6951882.220268419;1;1
2020;1540087;51;1;X;1;2;1;1;1;0;1;0;2;0;1;818216.8018728924;6838548.807565221;1;1
2020;1540090;42;1;X;1;2;1;2;1;2;1;0;2;0;3;793205.7160333185;6483034.866500362;1;1
2020;1540094;21;1;X;1;2;2;NULL;0;0;1;0;4;0;0;841448.0513329701;6750408.870226614;1;1
2020;1540110;65;1;X;1;2;2;1;1;3;1;0;4;0;3;473333.12220780575;6221978.444097202;1;1
2020;1540113;30;1;X;1;2;2;1;1;2;1;0;1;2;3;771953.6788108194;6333358.723167891;1;1
2020;1540140;21;5;X;1;2;NULL;1;1;0;1;0;4;0;1;880731.3573192147;6670131.335412305;1;1
2020;1540147;2A;1;X;1;2;0;1;2;4;NULL;NULL;4;1;3;1213552.1668707249;6111783.012721351;1;1
2020;1540161;6;1;X;1;2;0;NULL;0;4;NULL;NULL;2;0;3;1025521.1326762096;6313202.892432634;1;1
2020;1540164;39;1;X;1;2;2;NULL;0;0;1;1;4;0;0;918390.3504280939;6633836.024373744;1;1
2020;1540171;19;1;X;1;2;2;NULL;0;0;1;0;2;0;0;587338.2240566503;6476776.47422185;1;1
2020;1540183;7;1;X;1;2;1;2;1;3;1;1;2;2;3;834619.3185805955;6418741.414677581;1;1
2020;1540185;73;1;X;1;2;2;NULL;0;2;1;0;2;0;3;945195.2159890463;6497719.423933574;1;1
2020;1540189;39;1;X;1;2;0;2;2;1;1;1;2;2;3;893965.400549597;6582087.707051721;1;1
2020;1540190;54;1;X;1;2;2;1;1;0;1;0;4;0;1;918490.0370062119;6877664.2999947565;1;1
2020;1540193;45;1;X;1;2;2;1;1;0;1;0;1;0;1;663382.7371676536;6727935.899064895;1;1
2020;1540196;3;1;X;1;2;2;NULL;0;0;1;0;1;0;0;736242.088712703;6599418.734187877;1;1
2020;1540209;45;1;X;1;2;2;NULL;0;0;1;0;2;2;0;641517.4601702809;6742109.762738427;1;1
2020;1540214;95;1;X;1;2;2;1;1;0;1;0;2;3;1;630816.7737367217;6896101.364827696;1;1
2020;1540219;76;1;X;1;2;0;NULL;0;3;1;1;4;0;3;569222.7837107991;6940591.244654845;1;1
2020;1540224;32;1;X;1;2;1;NULL;0;0;1;0;2;0;0;525986.5229554517;6307451.417679827;1;1
2020;1540242;36;1;X;1;1;1;2;1;0;1;0;1;0;1;592853.0364163432;6658578.587003978;1;1
2020;1540246;33;1;X;1;2;2;3;1;0;1;0;4;1;2;395393.66469069937;6462379.830796201;1;1
2020;1540269;25;1;X;1;2;2;NULL;0;0;1;0;2;2;0;940250.9855165258;6619658.9050064385;1;1
2020;1540278;21;1;X;1;2;2;1;1;0;1;0;4;0;1;884830.8445141633;6682087.056419084;1;1
2020;1540280;55;1;X;1;2;2;NULL;0;0;1;0;3;2;0;858787.845473978;6908159.770816111;1;1
2020;1540290;2;5;X;1;2;NULL;1;1;0;1;0;2;0;1;726304.8571751441;6960261.699123274;1;1
2020;1540293;88;1;X;1;2;1;NULL;0;2;1;0;2;0;3;971519.6548542478;6769276.842485044;1;1
2020;1540303;72;1;X;1;2;2;NULL;0;1;1;0;3;1;1;500239.4921229859;6817237.650521345;1;1
2020;1540310;1;1;X;1;2;2;2;1;1;1;0;2;0;2;901820.9900712015;6566033.615388693;1;1
2020;1540326;81;1;X;1;2;2;NULL;0;3;1;0;2;1;3;625458.8912449861;6256674.159313078;1;1
2020;1540342;87;1;X;1;2;2;NULL;0;0;1;0;2;0;0;553853.300745164;6535004.276904035;1;1
2020;1540355;25;1;X;1;2;1;1;2;0;1;0;4;0;3;979029.4241257308;6713251.971556762;1;1
2020;1540357;19;1;X;1;2;1;1;1;0;1;0;2;0;1;596994.6995572047;6436732.581573721;1;1
2020;1540381;89;1;X;1;2;2;3;1;0;1;0;1;0;2;755276.7778782303;6723162.394800102;1;1
2020;1540395;45;1;X;1;2;2;NULL;0;0;1;0;3;2;0;643734.0011636203;6768073.326789289;1;1
2020;1540400;2;1;X;1;2;2;1;1;0;1;0;3;2;1;787464.2960125695;6982730.38689969;1;1
2020;1540408;24;1;X;1;2;2;NULL;0;1;1;0;2;0;1;511097.2569484197;6439445.398109648;1;1
2020;1540415;49;5;X;1;2;NULL;NULL;0;0;1;0;1;1;0;468329.4371144193;6704579.14662877;1;1
2020;1540422;83;3;X;1;2;0;NULL;0;0;1;0;2;1;0;921018.8020526386;6242180.582169639;1;1
2020;1540430;79;1;X;1;2;2;1;2;0;1;0;1;0;3;464927.31360499974;6655643.620254609;1;1
2020;1540445;56;1;X;1;2;2;1;1;1;1;1;2;0;2;230272.5005084314;6799458.589235745;1;1
2020;1540446;81;1;X;1;2;1;NULL;0;1;1;0;2;0;1;649951.3625636176;6318404.18009113;1;1
2020;1540450;19;1;X;1;2;1;2;2;3;1;0;2;2;3;628929.111167385;6432469.159742929;1;1
2020;1540459;6;1;X;1;2;0;NULL;0;0;1;2;1;2;2;1013396.1122041298;6297324.569638448;1;1
2020;1540474;58;1;X;1;2;2;2;1;1;1;0;1;0;2;730771.3261498973;6661415.890856471;1;1
2020;1540475;89;1;X;1;2;2;2;1;0;1;0;2;0;1;713512.6933376336;6747499.161962748;1;1
2020;1540495;77;1;X;1;2;2;NULL;0;0;1;0;3;2;0;698132.0862955791;6819581.148606826;1;1
2020;1540499;40;1;X;1;2;2;2;1;0;2;0;4;0;1;384666.13706124923;6372553.229830596;1;1
2020;1540500;19;1;X;1;2;2;NULL;0;1;1;0;1;2;1;619524.446331828;6502484.2546927575;1;1
2020;1540501;37;1;X;1;2;2;1;1;0;1;0;1;0;1;536999.5995005177;6671034.706326822;1;1
2020;1540517;79;1;X;1;2;2;NULL;0;0;1;0;2;0;0;464267.05545639456;6575713.045336391;1;1
2020;1540522;45;1;X;1;2;2;1;1;0;1;0;1;2;1;607443.2800858141;6730403.740307626;1;1
2020;1540525;83;1;X;1;2;0;2;1;0;1;0;2;2;1;991196.3814654303;6271543.976899956;1;1
2020;1540527;87;1;X;1;2;2;1;1;0;1;0;2;0;1;563844.0064201028;6534921.131101379;1;1
2020;1540551;77;1;X;1;2;2;NULL;0;0;1;0;1;0;0;686342.8400539611;6843665.671270727;1;1
2020;1540553;8;1;X;1;2;2;1;1;0;1;0;4;2;1;861180.9975626962;6954114.0430484;1;1
2020;1540555;49;1;X;1;2;1;NULL;0;0;1;0;2;0;0;441424.8761577136;6713794.622341847;1;1
2020;1540559;38;1;X;1;2;1;NULL;0;0;1;0;3;2;0;872956.867383528;6462372.550407653;1;1
2020;1540562;70;1;X;1;2;0;1;1;3;1;1;2;3;3;931205.8044140319;6729652.980155187;1;1
2020;1540586;16;1;X;1;2;1;1;1;1;1;0;2;0;2;459429.6366763225;6473841.5176630085;1;1
2020;1540587;26;1;X;1;2;0;NULL;0;0;1;0;2;0;0;850159.2118290918;6366659.215888104;1;1
2020;1540607;68;1;X;1;2;2;1;1;0;1;0;1;0;1;1039588.9387227492;6782677.127290792;1;1
2020;1540639;88;1;X;1;2;2;NULL;0;0;1;0;1;0;0;941628.802158108;6779528.020101893;1;1
2020;1540648;54;1;X;1;2;2;1;1;0;1;0;1;0;1;998088.4247272529;6837001.62827764;1;1
2020;1540655;13;1;X;1;2;1;NULL;0;0;1;0;2;2;0;849476.8475779842;6286746.524580366;1;1
2020;1540666;2B;3;X;1;2;0;3;2;2;1;0;2;3;3;1206317.4115066237;6197747.908956011;1;1
2020;1540668;71;1;X;1;2;2;NULL;0;1;1;0;1;0;1;766385.2376786831;6619147.020789568;1;1
2020;1540671;68;1;X;1;2;2;NULL;0;0;1;0;3;2;0;1033263.5028581939;6744758.735731203;1;1
2020;1540672;51;1;X;1;2;2;2;1;0;1;0;2;0;1;752364.7858629347;6851102.122100557;1;1
2020;1540688;18;1;X;1;2;2;1;1;0;1;0;1;0;1;665179.3674470956;6703938.123886987;1;1
2020;1540695;4;1;X;1;2;2;NULL;0;2;1;0;3;0;3;959783.6601305434;6335748.605267411;1;1
2020;1540698;19;1;X;1;2;2;2;1;0;1;0;2;0;1;625251.0645924419;6470464.993140462;1;1
2020;1540704;33;1;X;1;2;0;2;1;0;1;0;1;0;1;426835.8678894892;6398181.511925266;1;1
2020;1540714;9;1;X;1;2;1;NULL;0;4;NULL;NULL;1;0;3;569122.8647371308;6209196.563443495;1;1
2020;1540722;17;1;X;1;2;2;1;1;0;1;0;2;0;1;449274.6313202295;6453943.611515002;1;1
2020;1540724;33;1;X;1;2;2;NULL;0;0;2;0;2;1;0;422741.3290299807;6386226.871580613;1;1
2020;1540725;63;1;X;1;2;1;2;1;4;NULL;NULL;2;2;3;701328.0616111734;6487809.616079178;1;1
2020;1540726;58;1;X;1;2;2;1;1;0;1;0;1;0;1;749128.9298697533;6705227.558116524;1;1
2020;1540729;10;1;X;1;2;2;NULL;0;0;1;0;4;0;0;765778.1645777214;6783031.750224195;1;1
2020;1540746;18;1;X;1;2;1;1;1;0;1;0;1;0;1;666555.5472501684;6629982.633035234;1;1
2020;1540757;18;1;X;1;2;2;1;1;0;1;0;1;2;1;637084.4769391419;6690184.341927604;1;1
2020;1540760;87;1;X;1;2;2;NULL;0;1;1;0;2;1;1;601675.1053437048;6518619.436607313;1;1
2020;1540763;59;1;X;1;2;2;1;1;0;1;0;1;3;1;648383.0069297069;7083860.129691657;1;1
2020;1540764;39;1;X;1;2;2;2;1;4;NULL;NULL;4;0;3;936323.2812464746;6627686.356674938;1;1
2020;1540768;91;1;X;1;2;1;NULL;0;1;1;2;1;3;2;646202.5260002034;6824015.912550005;1;1
2020;1540784;71;1;X;1;2;2;1;1;0;1;0;3;0;1;868604.5246229039;6654247.597913711;1;1
2020;1540786;19;1;X;1;2;2;1;1;1;1;0;4;0;2;599126.215108267;6452699.948499516;1;1
2020;1540788;88;1;X;1;2;0;1;2;1;1;0;2;0;3;995778.1360080172;6801045.005568034;1;1
2020;1540800;2A;1;X;1;2;2;NULL;0;3;1;0;2;1;3;1201426.8435989793;6095908.5626976285;1;1
2020;1540820;68;1;X;1;2;2;NULL;0;4;NULL;NULL;4;3;3;989367.3531561904;6753133.7329273755;1;1
2020;1540821;15;1;X;1;2;1;NULL;0;3;1;0;2;0;3;647028.3778574778;6446304.569610736;1;1
2020;1540823;25;1;X;1;2;2;1;1;2;1;0;4;0;3;932911.3859371613;6695663.2899586195;1;1
2020;1540850;54;1;X;1;2;2;NULL;0;0;1;0;4;0;0;952052.412523528;6829404.894924316;1;1
2020;1540853;43;3;X;1;2;0;NULL;0;0;1;0;4;2;0;734720.9885629067;6419590.045099025;1;1
2020;1540857;47;1;X;1;2;2;1;1;0;1;0;2;2;1;478501.2303622562;6363788.539087756;1;1
2020;1540866;87;1;X;1;2;1;2;1;0;1;0;2;0;1;587588.274674631;6506747.629164137;1;1
2020;1540871;7;1;X;1;2;0;NULL;0;2;1;1;2;0;3;830521.1726568639;6406787.820800529;1;1
2020;1540874;64;1;X;1;2;1;1;1;0;1;0;2;0;1;405789.2491006234;6268486.127677111;1;1
2020;1540877;52;1;X;1;2;2;2;1;0;1;0;4;0;1;855881.9653709531;6802250.132087155;1;1
2020;1540880;40;1;X;1;2;2;1;1;0;1;0;2;0;1;349950.2674023438;6280931.251448715;1;1
2020;1540883;27;1;X;1;2;2;1;1;0;1;0;1;0;1;558730.2495471856;6880712.543179619;1;1
2020;1540886;88;1;X;1;2;2;2;1;2;1;0;3;2;3;991417.6720509033;6759111.707733089;1;1
2020;1540906;54;1;X;1;2;2;NULL;0;0;1;0;4;0;0;918748.4538364522;6907644.3451708965;1;1
2020;1540907;60;1;X;1;2;0;2;1;0;1;0;1;0;1;650971.7071124271;6915920.905609824;1;1
2020;1540910;63;1;X;1;2;1;1;1;1;1;0;2;1;2;753244.120050783;6483374.244030091;1;1
2020;1540918;63;1;X;1;2;0;2;2;4;NULL;NULL;2;1;3;731214.8093256996;6477566.113586191;1;1
2020;1540919;46;1;X;1;2;0;1;1;2;1;0;2;0;3;608782.2371622466;6412656.596882729;1;1
2020;1540926;12;1;X;1;2;1;3;1;2;1;0;2;2;3;640129.7207374473;6338466.355774741;1;1
2020;1540929;76;1;X;1;2;2;1;1;2;1;0;1;3;3;501396.5724325816;6957145.147650239;1;1
2020;1540936;71;1;X;1;2;1;2;1;0;1;0;2;1;1;792770.6589559552;6666885.488085768;1;1
2020;1540942;24;1;X;1;2;2;NULL;0;0;1;0;2;3;0;532710.0896574005;6395307.799527252;1;1
2020;1540947;86;1;X;1;2;2;NULL;0;0;1;0;2;0;0;510540.53715169453;6613299.345368506;1;1
2020;1540960;39;1;X;1;2;2;NULL;0;0;1;0;4;0;0;888758.958121657;6674059.439286813;1;1
2020;1540964;12;3;X;1;2;0;NULL;0;2;1;0;2;1;3;708258.8269650524;6361869.671324866;1;1
2020;1540969;55;1;X;1;2;2;NULL;0;0;1;0;4;2;0;890818.4923807614;6913881.336712895;1;1
2020;1540970;2;1;X;1;2;2;1;1;0;1;0;1;0;1;727075.9613797766;6933269.24081847;1;1
2020;1540974;81;1;X;1;2;2;1;1;3;1;0;2;0;3;645855.180126033;6306450.842794408;1;1
2020;1540981;7;1;X;1;2;1;1;1;0;1;1;2;0;1;784670.2024304353;6419166.805298705;1;1
2020;1540987;40;1;X;1;2;2;NULL;0;0;2;0;2;0;0;382455.19620013156;6346597.183232227;1;1
2020;1540988;23;1;X;1;2;2;NULL;0;0;1;0;2;0;0;645985.6863440027;6560212.655294296;1;1
2020;1541032;46;1;X;1;2;0;2;1;3;1;0;2;0;3;576681.4890709143;6396939.942921907;1;1
2020;1541035;41;1;X;1;2;2;1;1;0;1;0;1;2;1;623079.120058931;6688303.16909218;1;1
2020;1541039;70;1;X;1;2;2;NULL;0;1;1;0;2;2;1;977411.3250502119;6757234.329391359;1;1
2020;1541074;33;1;X;1;2;2;NULL;0;0;1;0;2;1;0;396784.7202058181;6388438.196190264;1;1
2020;1541075;86;1;X;1;2;1;1;1;0;1;0;2;0;1;492109.5797689637;6559496.322650701;1;1
2020;1541076;24;1;X;1;2;2;1;1;1;1;0;2;0;2;477279.8259400901;6457708.5914519;1;1
2020;1541083;61;1;X;1;2;2;NULL;0;0;1;0;1;1;0;446426.3351980676;6835670.51696543;1;1
2020;1541092;26;1;X;1;2;0;2;2;1;1;0;2;0;3;868430.6625429695;6400469.746678491;1;1
2020;1541112;15;1;X;1;2;2;1;1;1;1;0;2;1;2;683227.7211645163;6473974.70696542;1;1
2020;1541120;70;1;X;1;2;2;NULL;0;0;1;0;2;0;0;933083.6587722774;6715646.986306422;1;1
2020;1541123;51;1;X;1;2;2;1;1;0;1;0;3;1;1;770725.6341613649;6894919.896157884;1;1
2020;1541124;51;1;X;1;2;1;NULL;0;0;1;0;1;0;0;760562.6264865301;6875018.079374033;1;1
2020;1541141;11;1;X;1;2;0;NULL;0;1;1;0;2;2;1;659101.4773637083;6218433.13160761;1;1
2020;1541167;2;1;X;1;2;2;NULL;0;0;1;0;3;0;0;712898.95582696;6911401.312285854;1;1
2020;1541182;38;1;X;1;2;2;NULL;0;0;1;0;2;2;0;870993.0669936389;6466385.689185515;1;1
2020;1541186;10;1;X;1;2;1;NULL;0;1;1;0;2;0;1;763813.5995871392;6787045.77293916;1;1
2020;1541190;17;1;X;1;2;0;1;1;0;1;0;2;0;1;435436.6494218016;6472041.317552751;1;1
2020;1541216;19;1;X;1;2;2;NULL;0;1;1;0;2;0;1;631228.4814165895;6468416.771003115;1;1
2020;1541227;40;1;X;1;2;2;2;1;0;2;0;1;0;1;404316.8612430016;6332431.988595845;1;1
2020;1541228;19;1;X;1;2;1;NULL;0;3;1;0;2;0;3;567440.8797189504;6486933.412770027;1;1
2020;1541234;79;1;X;1;2;0;NULL;0;0;1;0;2;0;0;438965.53236052697;6657856.190638277;1;1
2020;1541249;18;1;X;1;2;2;1;1;0;1;0;1;0;1;670568.9132058837;6631947.299420529;1;1
2020;1541250;28;1;X;1;2;2;NULL;0;0;1;0;2;2;0;554134.5742777507;6808795.570966526;1;1
2020;1541260;58;1;X;1;2;2;NULL;0;0;1;0;3;0;0;716850.4063166463;6669527.488749619;1;1
2020;1541269;54;1;X;1;2;2;1;1;0;1;0;4;0;1;970074.0079651208;6833246.6827132795;1;1
2020;1541278;45;1;X;1;2;2;NULL;0;0;1;0;1;0;0;613589.218073257;6748339.754374144;1;1
2020;1541284;13;1;X;1;2;2;NULL;0;0;1;0;1;2;0;857502.025805685;6290673.8024684265;1;1
2020;1541294;67;1;X;1;2;2;1;1;0;1;0;2;0;1;1052154.26962;6848524.243280688;1;1
2020;1541337;79;1;X;1;2;0;NULL;0;3;1;2;2;0;3;460831.6486739731;6643686.677327825;1;1
2020;1541343;71;1;X;1;2;2;1;1;0;1;2;2;0;2;842216.6396574173;6606511.22495439;1;1
2020;1541346;13;1;X;1;2;0;1;1;3;1;0;1;1;3;921190.2782772554;6262157.652836929;1;1
2020;1541347;13;1;X;1;2;2;NULL;0;0;1;0;2;0;0;837524.333263185;6290844.27886029;1;1
2020;1541361;51;1;X;1;2;2;NULL;0;0;1;0;2;2;0;840508.8380629988;6874336.188205978;1;1
2020;1541383;63;1;X;1;2;1;1;1;2;1;0;2;1;3;741712.4874600044;6537424.401430246;1;1
2020;1541385;49;1;X;1;2;2;NULL;0;0;2;0;2;0;0;419557.51516726706;6727964.632637247;1;1
2020;1541394;31;1;X;1;2;0;NULL;0;0;1;0;2;3;0;509440.90105755045;6239659.9633028945;1;1
2020;1541403;4;1;X;1;2;2;1;1;1;1;0;1;0;2;931951.5925264943;6351972.14368439;1;1
2020;1541406;59;1;X;1;2;2;NULL;0;0;1;0;1;2;0;779605.0276645771;6998789.569365068;1;1
2020;1541415;49;1;X;1;2;2;NULL;0;0;1;0;2;0;0;469518.36238863994;6727552.84253501;1;1
2020;1541422;74;1;X;1;2;1;NULL;0;4;NULL;NULL;2;0;3;983711.4425944113;6561331.530998824;1;1
2020;1541426;34;3;X;1;2;0;NULL;0;0;1;0;2;0;0;749588.4954905001;6287595.297799321;1;1
2020;1541432;60;1;X;1;2;0;NULL;0;1;1;0;2;0;1;692827.3966445582;6901576.577364307;1;1
2020;1541442;7;1;X;1;2;1;1;1;0;1;0;2;0;1;838973.5311667508;6460665.045755388;1;1
2020;1541454;24;1;X;1;2;0;2;1;0;1;0;2;1;1;509463.7620022309;6483418.5740713375;1;1
