"CAMPAGNE";"VISITE";"IDP"
2007;1;240743
2007;1;240745
2007;1;240750
2007;1;240751
2007;1;240752
2007;1;240753
2007;1;240754
2007;1;240755
2007;1;240780
2007;1;240785
2007;1;240787
2007;1;240789
2007;1;240800
2007;1;240802
2007;1;240807
2007;1;240809
2007;1;240810
2007;1;240824
2007;1;240849
2007;1;240866
2007;1;240877
2007;1;240900
2007;1;240911
2007;1;240925
2007;1;240937
2007;1;240967
2007;1;240969
2007;1;240972
2007;1;240997
2007;1;241003
2007;1;241011
2007;1;241012
2007;1;241014
2007;1;241023
2007;1;241031
2007;1;241036
2007;1;241047
2007;1;241055
2007;1;241058
2007;1;241086
2007;1;241098
2007;1;241115
2007;1;241132
2007;1;241135
2007;1;241142
2007;1;241160
2007;1;241207
2007;1;241209
2007;1;241210
2007;1;241213
2007;1;241219
2007;1;241220
2007;1;241239
2007;1;241243
2007;1;241263
2007;1;241275
2007;1;241292
2007;1;241299
2007;1;241320
2007;1;241341
2007;1;241347
2007;1;241348
2007;1;241369
2007;1;241390
2007;1;241403
2007;1;241407
2007;1;241413
2007;1;241429
2007;1;241431
2007;1;241434
2007;1;241438
2007;1;241441
2007;1;241449
2007;1;241456
2007;1;241472
2007;1;241475
2007;1;241494
2007;1;241500
2007;1;241502
2007;1;241549
2007;1;241554
2007;1;241555
2007;1;241556
2007;1;241560
2007;1;241563
2007;1;241564
2007;1;241570
2007;1;241598
2007;1;241600
2007;1;241623
2007;1;241632
2007;1;241642
2007;1;241647
2007;1;241651
2007;1;241678
2007;1;241687
2007;1;241696
2007;1;241699
2007;1;241701
2007;1;241702
2007;1;241706
2007;1;241713
2007;1;241739
2007;1;241770
2007;1;241771
2007;1;241800
2007;1;241812
2007;1;241840
2007;1;241844
2007;1;241876
2007;1;241894
2007;1;241926
2007;1;241928
2007;1;241943
2007;1;241954
2007;1;241966
2007;1;241967
2007;1;241986
2007;1;241998
2007;1;242008
2007;1;242019
2007;1;242041
2007;1;242046
2007;1;242059
2007;1;242066
2007;1;242071
2007;1;242073
2007;1;242081
2007;1;242109
2007;1;242111
2007;1;242120
2007;1;242139
2007;1;242159
2007;1;242163
2007;1;242176
2007;1;242180
2007;1;242188
2007;1;242208
2007;1;242221
2007;1;242222
2007;1;242252
2007;1;242259
2007;1;242280
2007;1;242306
2007;1;242307
2007;1;242318
2007;1;242329
2007;1;242337
2007;1;242350
2007;1;242387
2007;1;242389
2007;1;242406
2007;1;242408
2007;1;242410
2007;1;242419
2007;1;242445
2007;1;242454
2007;1;242472
2007;1;242481
2007;1;242524
2007;1;242534
2007;1;242536
2007;1;242549
2007;1;242576
2007;1;242585
2007;1;242588
2007;1;242590
2007;1;242610
2007;1;242632
2007;1;242660
2007;1;242673
2007;1;242675
2007;1;242676
2007;1;242697
2007;1;242702
2007;1;242710
2007;1;242721
2007;1;242736
2007;1;242761
2007;1;242777
2007;1;242795
2007;1;242800
2007;1;242802
2007;1;242808
2007;1;242813
2007;1;242817
2007;1;242842
2007;1;242855
2007;1;242856
2007;1;242865
2007;1;242874
2007;1;242888
2007;1;242892
2007;1;242898
2007;1;242910
2007;1;242919
2007;1;242934
2007;1;242940
2007;1;242966
2007;1;242972
2007;1;242974
2007;1;242977
2007;1;242978
2007;1;242989
2007;1;242992
2007;1;243001
2007;1;243018
2007;1;243021
2007;1;243043
2007;1;243055
2007;1;243057
2007;1;243058
2007;1;243067
2007;1;243071
2007;1;243097
2007;1;243108
2007;1;243111
2007;1;243117
2007;1;243118
2007;1;243131
2007;1;243138
2007;1;243158
2007;1;243175
2007;1;243177
2007;1;243196
2007;1;243201
2007;1;243214
2007;1;243232
2007;1;243238
2007;1;243247
2007;1;243251
2007;1;243254
2007;1;243258
2007;1;243261
2007;1;243275
2007;1;243291
2007;1;243293
2007;1;243317
2007;1;243367
2007;1;243382
2007;1;243384
2007;1;243387
2007;1;243394
2007;1;243409
2007;1;243416
2007;1;243424
2007;1;243425
2007;1;243434
2007;1;243447
2007;1;243451
2007;1;243462
2007;1;243467
2007;1;243470
2007;1;243473
2007;1;243480
2007;1;243484
2007;1;243503
2007;1;243514
2007;1;243522
2007;1;243552
2007;1;243561
2007;1;243577
2007;1;243585
2007;1;243592
2007;1;243614
2007;1;243627
2007;1;243640
2007;1;243655
2007;1;243662
2007;1;243677
2007;1;243680
2007;1;243688
2007;1;243717
2007;1;243725
2007;1;243729
2007;1;243740
2007;1;243756
2007;1;243757
2007;1;243779
2007;1;243792
2007;1;243793
2007;1;243819
2007;1;243823
2007;1;243841
2007;1;243886
2007;1;243888
2007;1;243891
2007;1;243905
2007;1;243906
2007;1;243914
2007;1;243935
2007;1;243942
2007;1;243947
2007;1;243957
2007;1;243970
2007;1;243983
2007;1;243985
2007;1;243989
2007;1;243995
2007;1;244002
2007;1;244029
2007;1;244037
2007;1;244038
2007;1;244039
2007;1;244048
2007;1;244049
2007;1;244053
2007;1;244081
2007;1;244084
2007;1;244088
2007;1;244091
2007;1;244106
2007;1;244111
2007;1;244120
2007;1;244127
2007;1;244141
2007;1;244142
2007;1;244152
2007;1;244157
2007;1;244159
2007;1;244160
2007;1;244166
2007;1;244178
2007;1;244192
2007;1;244200
2007;1;244205
2007;1;244207
2007;1;244209
2007;1;244212
2007;1;244214
2007;1;244224
2007;1;244253
2007;1;244279
2007;1;244282
2007;1;244295
2007;1;244297
2007;1;244311
2007;1;244319
2007;1;244326
2007;1;244346
2007;1;244347
2007;1;244348
2007;1;244350
2007;1;244359
2007;1;244385
2007;1;244400
2007;1;244445
2007;1;244459
2007;1;244460
2007;1;244461
2007;1;244466
2007;1;244486
2007;1;244488
2007;1;244519
2007;1;244529
2007;1;244531
2007;1;244532
2007;1;244548
2007;1;244582
2007;1;244584
2007;1;244605
2007;1;244632
2007;1;244634
2007;1;244648
2007;1;244658
2007;1;244665
2007;1;244713
2007;1;244715
2007;1;244722
2007;1;244725
2007;1;244747
2007;1;244758
2007;1;244774
2007;1;244777
2007;1;244788
2007;1;244797
2007;1;244823
2007;1;244827
2007;1;244829
2007;1;244832
2007;1;244836
2007;1;244860
2007;1;244875
2007;1;244879
2007;1;244887
2007;1;244892
2007;1;244912
2007;1;244922
2007;1;244939
2007;1;244944
2007;1;244954
2007;1;244964
2007;1;244973
2007;1;244975
2007;1;244995
2007;1;245002
2007;1;245020
2007;1;245024
2007;1;245030
2007;1;245034
2007;1;245040
2007;1;245041
2007;1;245043
2007;1;245061
2007;1;245071
2007;1;245083
2007;1;245091
2007;1;245101
2007;1;245108
2007;1;245118
2007;1;245135
2007;1;245136
2007;1;245163
2007;1;245169
2007;1;245170
2007;1;245172
2007;1;245187
2007;1;245199
2007;1;245235
2007;1;245248
2007;1;245253
2007;1;245277
2007;1;245278
2007;1;245284
2007;1;245287
2007;1;245294
2007;1;245298
2007;1;245299
2007;1;245306
2007;1;245307
2007;1;245336
2007;1;245359
2007;1;245362
2007;1;245365
2007;1;245369
2007;1;245373
2007;1;245376
2007;1;245377
2007;1;245433
2007;1;245480
2007;1;245483
2007;1;245487
2007;1;245490
2007;1;245511
2007;1;245516
2007;1;245527
2007;1;245581
2007;1;245585
2007;1;245595
2007;1;245614
2007;1;245617
2007;1;245622
2007;1;245646
2007;1;245677
2007;1;245683
2007;1;245684
2007;1;245730
2007;1;245733
2007;1;245740
2007;1;245755
2007;1;245761
2007;1;245766
2007;1;245773
2007;1;245799
2007;1;245801
2007;1;245802
2007;1;245803
2007;1;245821
2007;1;245828
2007;1;245835
2007;1;245836
2007;1;245859
2007;1;245861
2007;1;245862
2007;1;245870
2007;1;245889
2007;1;245895
2007;1;245901
2007;1;245904
2007;1;245913
2007;1;245935
2007;1;245941
2007;1;245958
2007;1;245962
2007;1;245964
2007;1;245969
2007;1;245971
2007;1;245972
2007;1;245980
2007;1;245981
2007;1;245982
2007;1;245983
2007;1;245995
2007;1;246002
2007;1;246008
2007;1;246016
2007;1;246040
2007;1;246041
2007;1;246070
2007;1;246089
2007;1;246097
2007;1;246103
2007;1;246128
2007;1;246133
2007;1;246136
2007;1;246152
2007;1;246170
2007;1;246171
2007;1;246196
2007;1;246224
2007;1;246228
2007;1;246229
2007;1;246248
2007;1;246262
2007;1;246263
2007;1;246267
2007;1;246276
2007;1;246342
2007;1;246348
2007;1;246371
2007;1;246377
2007;1;246420
2007;1;246429
2007;1;246431
2007;1;246436
2007;1;246437
2007;1;246438
2007;1;246447
2007;1;246448
2007;1;246451
2007;1;246455
2007;1;246474
2007;1;246478
2007;1;246492
2007;1;246494
2007;1;246507
2007;1;246514
2007;1;246515
2007;1;246528
2007;1;246534
2007;1;246545
2007;1;246551
2007;1;246570
2007;1;246580
2007;1;246584
2007;1;246586
2007;1;246589
2007;1;246590
2007;1;246591
2007;1;246594
2007;1;246604
2007;1;246621
2007;1;246637
2007;1;246649
2007;1;246663
2007;1;246685
2007;1;246694
2007;1;246706
2007;1;246713
2007;1;246716
2007;1;246720
2007;1;246731
2007;1;246750
2007;1;246768
2007;1;246782
2007;1;246792
2007;1;246797
2007;1;246807
2007;1;246828
2007;1;246832
2007;1;246836
2007;1;246840
2007;1;246843
2007;1;246846
2007;1;246853
2007;1;246870
2007;1;246878
2007;1;246884
2007;1;246885
2007;1;246893
2007;1;246901
2007;1;246904
2007;1;246916
2007;1;246970
2007;1;246990
2007;1;246993
2007;1;247006
2007;1;247014
2007;1;247017
2007;1;247037
2007;1;247046
2007;1;247075
2007;1;247078
2007;1;247083
2007;1;247137
2007;1;247143
2007;1;247144
2007;1;247152
2007;1;247179
2007;1;247203
2007;1;247211
2007;1;247216
2007;1;247233
2007;1;247243
2007;1;247248
2007;1;247258
2007;1;247261
2007;1;247276
2007;1;247302
2007;1;247310
2007;1;247336
2007;1;247341
2007;1;247343
2007;1;247348
2007;1;247367
2007;1;247369
2007;1;247374
2007;1;247378
2007;1;247381
2007;1;247385
2007;1;247391
2007;1;247395
2007;1;247399
2007;1;247405
2007;1;247407
2007;1;247417
2007;1;247418
2007;1;247425
2007;1;247448
2007;1;247464
2007;1;247500
2007;1;247507
2007;1;247522
2007;1;247530
2007;1;247532
2007;1;247543
2007;1;247549
2007;1;247567
2007;1;247568
2007;1;247573
2007;1;247574
2007;1;247578
2007;1;247582
2007;1;247585
2007;1;247586
2007;1;247592
2007;1;247604
2007;1;247609
2007;1;247634
2007;1;247639
2007;1;247660
2007;1;247662
2007;1;247666
2007;1;247672
2007;1;247673
2007;1;247680
2007;1;247681
2007;1;247697
2007;1;247700
2007;1;247701
2007;1;247704
2007;1;247724
2007;1;247728
2007;1;247729
2007;1;247736
2007;1;247741
2007;1;247746
2007;1;247748
2007;1;247756
2007;1;247759
2007;1;247763
2007;1;247770
2007;1;247790
2007;1;247799
2007;1;247838
2007;1;247840
2007;1;247865
2007;1;247866
2007;1;247879
2007;1;247881
2007;1;247889
2007;1;247897
2007;1;247906
2007;1;247912
2007;1;247925
2007;1;247932
2007;1;247937
2007;1;247945
2007;1;247958
2007;1;247974
2007;1;247980
2007;1;247982
2007;1;247991
2007;1;248002
2007;1;248003
2007;1;248015
2007;1;248018
2007;1;248020
2007;1;248084
2007;1;248085
2007;1;248087
2007;1;248109
2007;1;248124
2007;1;248132
2007;1;248135
2007;1;248137
2007;1;248156
2007;1;248160
2007;1;248175
2007;1;248182
2007;1;248197
2007;1;248198
2007;1;248209
2007;1;248237
2007;1;248245
2007;1;248247
2007;1;248253
2007;1;248257
2007;1;248270
2007;1;248301
2007;1;248303
2007;1;248304
2007;1;248309
2007;1;248329
2007;1;248331
2007;1;248339
2007;1;248344
2007;1;248356
2007;1;248360
2007;1;248396
2007;1;248400
2007;1;248428
2007;1;248429
2007;1;248438
2007;1;248440
2007;1;248445
2007;1;248462
2007;1;248472
2007;1;248479
2007;1;248482
2007;1;248530
2007;1;248542
2007;1;248552
2007;1;248568
2007;1;248586
2007;1;248587
2007;1;248606
2007;1;248624
2007;1;248627
2007;1;248632
2007;1;248636
2007;1;248646
2007;1;248650
2007;1;248657
2007;1;248676
2007;1;248687
2007;1;248691
2007;1;248693
2007;1;248695
2007;1;248698
2007;1;248709
2007;1;248718
2007;1;248730
2007;1;248735
2007;1;248745
2007;1;248755
2007;1;248756
2007;1;248764
2007;1;248780
2007;1;248789
2007;1;248797
2007;1;248801
2007;1;248810
2007;1;248847
2007;1;248855
2007;1;248858
2007;1;248871
2007;1;248874
2007;1;248880
2007;1;248889
2007;1;248903
2007;1;248938
2007;1;248945
2007;1;248948
2007;1;248961
2007;1;248970
2007;1;248974
2007;1;248989
2007;1;248997
2007;1;249006
2007;1;249011
2007;1;249014
2007;1;249024
2007;1;249031
2007;1;249036
2007;1;249048
2007;1;249074
2007;1;249075
2007;1;249085
2007;1;249104
2007;1;249117
2007;1;249132
2007;1;249143
2007;1;249144
2007;1;249145
2007;1;249151
2007;1;249152
2007;1;249161
2007;1;249169
2007;1;249183
2007;1;249193
2007;1;249222
2007;1;249228
2007;1;249231
2007;1;249257
2007;1;249272
2007;1;249300
2007;1;249313
2007;1;249316
2007;1;249318
2007;1;249328
2007;1;249329
2007;1;249334
2007;1;249335
2007;1;249345
2007;1;249373
2007;1;249377
2007;1;249402
2007;1;249413
2007;1;249448
2007;1;249449
2007;1;249468
2007;1;249482
2007;1;249485
2007;1;249487
2007;1;249498
2007;1;249511
2007;1;249513
2007;1;249515
2007;1;249543
2007;1;249566
2007;1;249567
2007;1;249568
2007;1;249572
2007;1;249584
2007;1;249586
2007;1;249599
2007;1;249605
2007;1;249615
2007;1;249621
2007;1;249633
2007;1;249648
2007;1;249649
2007;1;249654
2007;1;249663
2007;1;249688
2007;1;249690
2007;1;249703
2007;1;249711
2007;1;249718
2007;1;249740
2007;1;249749
2007;1;249759
2007;1;249762
2007;1;249768
2007;1;249773
2007;1;249797
2007;1;249805
2007;1;249813
2007;1;249815
2007;1;249836
2007;1;249843
2007;1;249850
2007;1;249874
2007;1;249877
2007;1;249879
2007;1;249883
2007;1;249886
2007;1;249890
2007;1;249904
2007;1;249910
2007;1;249930
2007;1;249953
2007;1;249976
2007;1;249984
2007;1;250005
2007;1;250013
2007;1;250032
2007;1;250037
2007;1;250053
2007;1;250068
2007;1;250071
2007;1;250111
2007;1;250113
2007;1;250134
2007;1;250139
2007;1;250151
2007;1;250191
2007;1;250207
2007;1;250225
2007;1;250226
2007;1;250240
2007;1;250259
2007;1;250266
2007;1;250281
2007;1;250290
2007;1;250319
2007;1;250325
2007;1;250344
2007;1;250361
2007;1;250377
2007;1;250383
2007;1;250384
2007;1;250393
2007;1;250401
2007;1;250404
2007;1;250406
2007;1;250410
2007;1;250423
2007;1;250436
2007;1;250444
2007;1;250467
2007;1;250476
2007;1;250484
2007;1;250498
2007;1;250512
2007;1;250513
2007;1;250524
2007;1;250571
2007;1;250573
2007;1;250577
2007;1;250584
2007;1;250585
2007;1;250586
2007;1;250602
2007;1;250607
2007;1;250614
2007;1;250620
2007;1;250628
2007;1;250630
2007;1;250640
2007;1;250664
2007;1;250668
2007;1;250672
2007;1;250703
2007;1;250711
2007;1;250715
2007;1;250735
2007;1;250745
2007;1;250746
2007;1;250749
2007;1;250766
2007;1;250774
2007;1;250788
2007;1;250797
2007;1;250798
2007;1;250804
2007;1;250805
2007;1;250819
2007;1;250838
2007;1;250851
2007;1;250854
2007;1;250862
2007;1;250863
2007;1;250875
2007;1;250898
2007;1;250899
2007;1;250912
2007;1;250914
2007;1;250927
2007;1;250930
2007;1;250932
2007;1;250949
2007;1;250955
2007;1;250960
2007;1;250994
2007;1;251010
2007;1;251012
2007;1;251015
2007;1;251016
2007;1;251022
2007;1;251031
2007;1;251033
2007;1;251034
2007;1;251046
2007;1;251048
2007;1;251097
2007;1;251103
2007;1;251119
2007;1;251131
2007;1;251135
2007;1;251143
2007;1;251150
2007;1;251169
2007;1;251173
2007;1;251174
2007;1;251178
2007;1;251184
2007;1;251191
2007;1;251198
2007;1;251199
2007;1;251218
2007;1;251223
2007;1;251227
2007;1;251233
2007;1;251234
2007;1;251236
2007;1;251246
2007;1;251251
2007;1;251256
2007;1;251278
2007;1;251281
2007;1;251295
2007;1;251298
2007;1;251306
2007;1;251324
2007;1;251330
2007;1;251332
2007;1;251341
2007;1;251353
2007;1;251355
2007;1;251364
2007;1;251372
2007;1;251381
2007;1;251385
2007;1;251400
2007;1;251420
2007;1;251423
2007;1;251437
2007;1;251438
2007;1;251472
2007;1;251483
2007;1;251513
2007;1;251572
2007;1;251577
2007;1;251587
2007;1;251597
2007;1;251601
2007;1;251604
2007;1;251605
2007;1;251608
2007;1;251609
2007;1;251615
2007;1;251616
2007;1;251617
2007;1;251641
2007;1;251642
2007;1;251643
2007;1;251658
2007;1;251690
2007;1;251712
2007;1;251714
2007;1;251717
2007;1;251720
2007;1;251725
2007;1;251735
2007;1;251745
2007;1;251751
2007;1;251754
2007;1;251785
2007;1;251794
2007;1;251806
2007;1;251815
2007;1;251828
2007;1;251832
2007;1;251844
2007;1;251849
2007;1;251854
2007;1;251864
2007;1;251883
2007;1;251890
2007;1;251894
2007;1;251898
2007;1;251899
2007;1;251901
2007;1;251909
2007;1;251919
2007;1;251922
2007;1;251926
2007;1;251934
2007;1;251944
2007;1;251945
2007;1;251953
2007;1;251969
2007;1;251976
2007;1;251986
2007;1;251987
2007;1;251996
2007;1;251997
2007;1;252005
2007;1;252007
2007;1;252012
2007;1;252013
2007;1;252016
2007;1;252029
2007;1;252039
2007;1;252050
2007;1;252058
2007;1;252061
2007;1;252065
2007;1;252066
2007;1;252076
2007;1;252091
2007;1;252103
2007;1;252105
2007;1;252117
2007;1;252130
2007;1;252133
2007;1;252138
2007;1;252150
2007;1;252182
2007;1;252192
2007;1;252203
2007;1;252214
2007;1;252224
2007;1;252235
2007;1;252254
2007;1;252259
2007;1;252277
2007;1;252300
2007;1;252306
2007;1;252337
2007;1;252338
2007;1;252339
2007;1;252340
2007;1;252358
2007;1;252359
2007;1;252369
2007;1;252377
2007;1;252400
2007;1;252440
2007;1;252443
2007;1;252490
2007;1;252506
2007;1;252515
2007;1;252526
2007;1;252559
2007;1;252579
2007;1;252581
2007;1;252604
2007;1;252608
2007;1;252632
2007;1;252648
2007;1;252657
2007;1;252662
2007;1;252675
2007;1;252689
2007;1;252692
2007;1;252718
2007;1;252724
2007;1;252732
2007;1;252745
2007;1;252755
2007;1;252778
2007;1;252801
2007;1;252805
2007;1;252820
2007;1;252822
2007;1;252830
2007;1;252842
2007;1;252855
2007;1;252857
2007;1;252874
2007;1;252875
2007;1;252881
2007;1;252894
2007;1;252903
2007;1;252919
2007;1;252924
2007;1;252931
2007;1;252938
2007;1;252941
2007;1;252945
2007;1;252967
2007;1;252979
2007;1;252989
2007;1;252992
2007;1;253029
2007;1;253057
2007;1;253072
2007;1;253075
2007;1;253078
2007;1;253081
2007;1;253085
2007;1;253093
2007;1;253097
2007;1;253106
2007;1;253119
2007;1;253132
2007;1;253146
2007;1;253149
2007;1;253154
2007;1;253175
2007;1;253178
2007;1;253182
2007;1;253192
2007;1;253194
2007;1;253204
2007;1;253222
2007;1;253225
2007;1;253248
2007;1;253261
2007;1;253266
2007;1;253282
2007;1;253296
2007;1;253323
2007;1;253324
2007;1;253329
2007;1;253369
2007;1;253372
2007;1;253374
2007;1;253383
2007;1;253413
2007;1;253415
2007;1;253436
2007;1;253437
2007;1;253438
2007;1;253439
2007;1;253507
2007;1;253538
2007;1;253567
2007;1;253576
2007;1;253588
2007;1;253615
2007;1;253616
2007;1;253652
2007;1;253676
2007;1;253689
2007;1;253690
2007;1;253694
2007;1;253707
2007;1;253711
2007;1;253717
2007;1;253723
2007;1;253746
2007;1;253747
2007;1;253754
2007;1;253766
2007;1;253768
2007;1;253775
2007;1;253792
2007;1;253806
2007;1;253822
2007;1;253823
2007;1;253835
2007;1;253876
2007;1;253910
2007;1;253924
2007;1;253929
2007;1;253952
2007;1;253971
2007;1;253976
2007;1;253992
