"dir";"type_point";"npp";"nph";"type_res";"nom_site"
DIRSO;visite2;"20-24-159-1-217T";"201591217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-159-1-219T";"201591219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-159-1-221T";"201591221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-160-1-200T";"201601200";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-160-1-202T";"201601202";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-160-1-204T";"201601204";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-160-1-210T";"201601210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-160-1-214T";"201601214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-160-1-216T";"201601216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-160-1-218T";"201601218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-160-1-220T";"201601220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-161-1-201T";"201611201";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-161-1-203T";"201611203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-161-1-205T";"201611205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-161-1-217T";"201611217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-161-1-219T";"201611219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-161-1-221T";"201611221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-162-1-196T";"201621196";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-162-1-208T";"201621208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-162-1-210T";"201621210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-162-1-220T";"201621220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-162-1-224T";"201621224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-163-1-195T";"201631195";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-163-1-199T";"201631199";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-163-1-201T";"201631201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-163-1-203T";"201631203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-163-1-205T";"201631205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-163-1-207T";"201631207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-163-1-209T";"201631209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-163-1-221T";"201631221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-164-1-196T";"201641196";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-164-1-200T";"201641200";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-164-1-208T";"201641208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-164-1-216T";"201641216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-164-1-222T";"201641222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-165-1-195T";"201651195";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-165-1-197T";"201651197";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-165-1-201T";"201651201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-165-1-205T";"201651205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-165-1-211T";"201651211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-165-1-213T";"201651213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-165-1-215T";"201651215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-165-1-225T";"201651225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-166-1-206T";"201661206";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-166-1-211T";"201661211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-166-1-212T";"201661212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-166-1-216T";"201661216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-166-1-224T";"201661224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-167-1-197T";"201671197";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-167-1-203T";"201671203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-167-1-211T";"201671211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-167-1-219T";"201671219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-167-1-221T";"201671221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-167-1-225T";"201671225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-168-1-196T";"201681196";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-24-168-1-206T";"201681206";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-168-1-210T";"201681210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-168-1-212T";"201681212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-168-1-218T";"201681218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-168-1-222T";"201681222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-169-1-213T";"201691213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-169-1-217T";"201691217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-169-1-219T";"201691219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-169-1-221T";"201691221";réserve biosphère;Bassin de la Dordogne (zone centrale)
DIRSO;visite2;"20-24-169-1-223T";"201691223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-170-1-206T";"201701206";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-170-1-210T";"201701210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-170-1-212T";"201701212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-170-1-216T";"201701216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-170-1-220T";"201701220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-170-1-224T";"201701224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-199T";"201711199";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-201T";"201711201";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-207T";"201711207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-211T";"201711211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-213T";"201711213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-215T";"201711215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-217T";"201711217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-219T";"201711219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-171-1-225T";"201711225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-172-1-208T";"201721208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-172-1-210T";"201721210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-172-1-212T";"201721212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-172-1-218T";"201721218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-172-1-222T";"201721222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-173-1-203T";"201731203";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-173-1-205T";"201731205";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-173-1-207T";"201731207";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-173-1-213T";"201731213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-173-1-221T";"201731221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-173-1-225T";"201731225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-174-1-212T";"201741212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-174-1-214T";"201741214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-174-1-216T";"201741216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-174-1-220T";"201741220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-174-1-224T";"201741224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-175-1-211T";"201751211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-175-1-217T";"201751217";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-175-1-219T";"201751219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-175-1-223T";"201751223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-176-1-216T";"201761216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-176-1-218T";"201761218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-176-1-220T";"201761220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-177-1-219T";"201771219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-177-1-221T";"201771221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-178-1-210T";"201781210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-178-1-216T";"201781216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-178-1-222T";"201781222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-179-1-211T";"201791211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-180-1-214T";"201801214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-180-1-216T";"201801216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-24-180-1-220T";"201801220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-31-197-1-263T";"201971263";réserve naturelle régionale;Confluence Garonne-Ariège
DIRSO;visite2;"20-33-117-1-223T";"201171223";réserve naturelle nationale;Dunes Et Marais D'Hourtin
DIRSO;visite2;"20-33-118-1-224T";"201181224";réserve naturelle nationale;Dunes Et Marais D'Hourtin
DIRSO;visite2;"20-33-119-1-229T";"201191229";réserve naturelle nationale;Etang Du Cousseau
DIRSO;visite2;"20-33-135-1-219T";"201351219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-135-1-223T";"201351223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-136-1-220T";"201361220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-136-1-224T";"201361224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-136-1-227T";"201361227";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-33-138-1-220T";"201381220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-138-1-224T";"201381224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-139-1-223T";"201391223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-141-1-221T";"201411221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-141-1-225T";"201411225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-141-1-229T";"201411229";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-143-1-221T";"201431221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-143-1-231T";"201431231";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-144-1-220T";"201441220";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-145-1-221T";"201451221";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-145-1-223T";"201451223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-145-1-225T";"201451225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-145-1-233T";"201451233";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-146-1-224T";"201461224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-147-1-219T";"201471219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-148-1-232T";"201481232";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-33-149-1-231T";"201491231";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-40-136-1-262T";"201361262";réserve naturelle nationale;Arjuzanx
DIRSO;visite2;"20-46-181-1-219T";"201811219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-181-1-225T";"201811225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-183-1-211T";"201831211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-183-1-213T";"201831213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-183-1-219T";"201831219";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-183-1-225T";"201831225";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-184-1-214T";"201841214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-184-1-216T";"201841216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-184-1-222T";"201841222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-185-1-211T";"201851211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-185-1-215T";"201851215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-185-1-223T";"201851223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-186-1-212T";"201861212";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-186-1-216T";"201861216";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-186-1-218T";"201861218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-186-1-224T";"201861224";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-187-1-223T";"201871223";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-188-1-214T";"201881214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-188-1-218T";"201881218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-188-1-222T";"201881222";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-189-1-215T";"201891215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-191-1-213T";"201911213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-191-1-215T";"201911215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-192-1-210T";"201921210";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-192-1-214T";"201921214";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-192-1-218T";"201921218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-193-1-215T";"201931215";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-195-1-211T";"201951211";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-195-1-213T";"201951213";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-196-1-208T";"201961208";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-196-1-218T";"201961218";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-46-197-1-209T";"201971209";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-87-168-1-192T";"201681192";réserve biosphère;Bassin de la Dordogne (zone tampon)
DIRSO;visite2;"20-87-169-1-193T";"201691193";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-87-169-1-197T";"201691197";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-87-172-1-196T";"201721196";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-87-173-1-193T";"201731193";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-87-173-1-195T";"201731195";réserve biosphère;Bassin de la Dordogne (zone de transition)
DIRSO;visite2;"20-87-175-1-193T";"201751193";réserve biosphère;Bassin de la Dordogne (zone de transition)
NULL;nouveau;"25-2A-343-1-241T";"253431241";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;nouveau;"25-2A-345-1-235T";"253451235";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
NULL;nouveau;"25-2A-345-1-237T";"253451237";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;nouveau;"25-2A-345-1-239T";"253451239";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
NULL;nouveau;"25-2A-346-1-236T";"253461236";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
NULL;nouveau;"25-2A-346-1-238T";"253461238";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;nouveau;"25-2A-347-1-237T";"253471237";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;nouveau;"25-2A-348-1-236T";"253481236";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;nouveau;"25-2B-341-1-235T";"253411235";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
NULL;nouveau;"25-2B-343-1-233T";"253431233";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;nouveau;"25-2B-344-1-232T";"253441232";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;nouveau;"25-2B-344-1-234T";"253441234";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
NULL;visite2;"20-2A-345-1-240T";"203451240";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;visite2;"20-2A-348-1-237T";"203481237";réserve biosphère;Falasorma - Dui Sevi (zone de transition)
NULL;visite2;"20-2A-349-1-236T";"203491236";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
NULL;visite2;"20-2B-343-1-234T";"203431234";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
NULL;visite2;"20-2B-346-1-231T";"203461231";réserve biosphère;Falasorma - Dui Sevi (zone tampon)
