npp;idp;a;campagne;espar;ess;fr;c13;d13;htot;hdec;gtot;ir5;typdom;age13;clad;ori;lib;gest;dc;sver;lign1;lign2;clexpo;cai40;cailloux;htext;text1;text2;prof1;prof2;pent2;affroc;humus;roche;topo;pro_nm;xl;yl;zp;regn;ser_86;greco
42576-10090-3-2T;622278;1;2016;2;2;F;1.700;0.05411268065124442;12.0;4.2;0.22997889276778877;0.01000;;;54;1;2;0;0;4;10;7;2;1;1;;0;4;;4;12;0;40;230;4;4;802380;6479640;569;435;G90;G
42576-10090-3-2T;622278;2;2016;2;2;F;1.580;0.05029296201703893;13.2;1.4;0.19865719996730377;0.01460;0;37;50;1;2;0;0;4;10;7;2;1;1;;0;4;;4;12;0;40;230;4;4;802380;6479640;569;435;G90;G
42576-10090-3-2T;622278;3;2016;2;2;F;0.270;0.008594366926962348;6.9;2.0;0.005801197675699586;0.01380;;;9;1;1;0;0;4;10;7;2;1;1;;0;4;;4;12;0;40;230;4;4;802380;6479640;569;435;G90;G
42576-10090-3-2T;622278;4;2016;49AM;49;F;0.320;0.010185916357881302;6.0;2.0;0.008148733086305041;0.00640;;;10;1;1;0;0;4;10;7;2;1;1;;0;4;;4;12;0;40;230;4;4;802380;6479640;569;435;G90;G
42576-10090-3-2T;622278;6;2016;2;2;F;0.980;0.031194368846011487;13.5;2.4;0.07642620367272815;0.02000;;;31;1;2;0;0;4;10;7;2;1;1;;0;4;;4;12;0;40;230;4;4;802380;6479640;569;435;G90;G
42576-10090-3-2T;622278;7;2016;2;2;F;0.510;0.016233804195373323;8.5;1.9;0.020698100349100988;0.00240;;;16;1;1;0;0;4;10;7;2;1;1;;0;4;;4;12;0;40;230;4;4;802380;6479640;569;435;G90;G
42576-10090-3-2T;622278;8;2016;2;2;F;1.200;0.03819718634205488;15.2;4.0;0.11459155902616464;0.02150;0;35;38;1;2;0;0;4;10;7;2;1;1;;0;4;;4;12;0;40;230;4;4;802380;6479640;569;435;G90;G
42576-11050-3-4R;601121;1;2016;31;31;F;0.240;0.007639437268410976;4.8;1.6;0.0045836623610465855;0.00560;0;19;8;0;2;0;0;;8;3;1;4;4;;0;4;;5;47;0;40;230;4;4;807898;6477708;777;436;G22;G
42576-11050-3-4R;601121;3;2016;31;31;F;0.280;0.008912676813146139;5.5;2.3;0.006238873769202297;0.01300;0;19;9;0;2;0;0;;8;3;1;4;4;;0;4;;5;47;0;40;230;4;4;807898;6477708;777;436;G22;G
42576-14030-3-0R;602371;1;2016;33N;33;F;0.380;0.012095775674984046;8.3;4.8;0.011490986891234845;0.01850;0;16;12;0;2;1;0;4;2;7;;5;5;;0;2;;4;0;0;50;338;0;4;836489;6481253;155;381;C52;C
42576-14030-3-0R;602371;4;2016;33N;33;F;0.650;0.020690142601946394;10.9;3.8;0.03362148172816289;0.00850;0;25;21;1;2;1;0;4;2;7;;5;5;;0;2;;4;0;0;50;338;0;4;836489;6481253;155;381;C52;C
43566-18010-5-6T;672045;1;2016;3;3;F;0.320;0.010185916357881302;5.6;2.4;0.008148733086305041;0.00880;0;15;10;1;2;0;0;3;10;7;1;4;4;;2;1;3;5;35;0;31;237;4;4;773815;6455924;785;435;G90;G
44524-15050-0-4R;657634;1;2016;2;2;F;1.330;0.04233521486244416;17.2;7.3;0.14076458941762682;0.00670;;;42;1;2;1;0;4;2;6;;0;1;;5;8;3;9;0;0;50;230;0;4;350564;6711711;24;442;A22;A
44524-15070-4-8R;661253;4;2016;53CO;53;R;0.470;0.014960564650638162;7.8;4.8;0.017578663464499843;0.03400;0;8;15;1;2;1;0;5;5;9;;2;2;;0;2;;5;0;0;40;236;0;4;351954;6667633;19;854;A30;A
44524-15070-4-8R;661253;13;2016;53CO;53;R;0.380;0.012095775674984046;7.3;4.3;0.011490986891234845;0.04800;;;12;1;2;1;0;5;5;9;;2;2;;0;2;;5;0;0;40;236;0;4;351954;6667633;19;854;A30;A
44524-15070-4-8R;661253;14;2016;53CO;53;R;0.490;0.015597184423005743;8.5;3.0;0.019106550918182037;0.03950;0;8;16;1;2;1;0;5;5;9;;2;2;;0;2;;5;0;0;40;236;0;4;351954;6667633;19;854;A30;A
44524-15070-4-8R;661253;16;2016;4;4;F;0.330;0.010504226244065093;9.1;3.1;0.0086659866513537;0.02550;;;11;0;2;1;0;5;5;9;;2;2;;0;2;;5;0;0;40;236;0;4;351954;6667633;19;854;A30;A
44524-17030-4-0R;664085;3;2016;24;24;F;0.310;0.009867606471697512;6.4;2.6;0.007647395015565572;0.03220;1;7;10;1;2;0;0;2;5;8;;0;0;;0;4;;3;0;0;50;230;0;4;368138;6675445;57;854;A30;A
44524-17030-4-0R;664085;4;2016;12V;12;F;0.410;0.013050705333535419;9.4;3.3;0.013376972966873804;0.05000;;;13;1;2;0;0;2;5;8;;0;0;;0;4;;3;0;0;50;230;0;4;368138;6675445;57;854;A30;A
44524-17030-4-0R;664085;7;2016;12V;12;F;0.280;0.008912676813146139;7.8;2.6;0.006238873769202297;0.03450;0;5;9;1;2;0;0;2;5;8;;0;0;;0;4;;3;0;0;50;230;0;4;368138;6675445;57;854;A30;A
45553-12060-7-1R;602000;1;2016;24;24;F;0.240;0.007639437268410976;9.2;2.0;0.0045836623610465855;0.02870;0;7;8;1;2;2;0;3;3;7;;1;1;;4;8;5;9;0;0;40;506;0;4;621760;6742628;120;416;B70;B
45553-15030-6-0R;654317;1;2016;12V;12;F;0.250;0.007957747154594767;7.2;1.8;0.0049735919716217296;0.02050;0;7;8;0;2;2;0;3;10;6;;0;0;;0;2;;9;0;0;31;233;0;4;648742;6752864;118;452;B70;B
45553-15030-6-0R;654317;2;2016;12V;12;F;0.250;0.007957747154594767;7.7;2.0;0.0049735919716217296;0.03250;0;6;8;0;2;2;0;3;10;6;;0;0;;0;2;;9;0;0;31;233;0;4;648742;6752864;118;452;B70;B
45553-38070-3-8R;648073;1;2016;3;3;F;1.280;0.04074366543152521;16.1;3.0;0.13037972938088066;0.02510;0;38;41;0;2;0;0;4;6;8;4;2;2;;0;4;;4;9;0;40;506;4;4;682622;6774738;90;453;B52;B
45553-38070-3-8R;648073;2;2016;3;3;F;1.220;0.03883380611442246;15.0;2.4;0.11844310864898851;0.01850;0;38;39;0;2;0;0;4;6;8;4;2;2;;0;4;;4;9;0;40;506;4;4;682622;6774738;90;453;B52;B
46547-19010-0-6R;629551;1;2016;5;5;F;0.250;0.007957747154594767;6.7;2.1;0.0049735919716217296;0.01000;;;8;0;2;0;0;4;7;5;1;6;6;;0;9;;3;12;0;40;330;4;4;583429;6407917;253;463;F40;F
46547-19010-0-6R;629551;3;2016;2;2;F;0.310;0.009867606471697512;6.7;1.8;0.007647395015565572;0.01410;0;10;10;0;2;0;0;4;7;5;1;6;6;;0;9;;3;12;0;40;330;4;4;583429;6407917;253;463;F40;F
46547-19010-0-6R;629551;5;2016;2;2;F;0.270;0.008594366926962348;7.5;2.1;0.005801197675699586;0.00920;0;10;9;0;2;0;0;4;7;5;1;6;6;;0;9;;3;12;0;40;330;4;4;583429;6407917;253;463;F40;F
47537-16090-5-2T;629047;2;2016;51;51;R;1.530;0.04870141258611997;22.4;20.0;0.1862829031419089;0.01400;;;49;1;2;0;0;2;5;10;;0;0;;0;3;;9;0;0;31;230;8;4;461255;6362784;103;404;F21;F
47537-16090-5-2T;629047;3;2016;51;51;R;2.100;0.06684507609859604;21.6;19.6;0.35093664951762926;0.01700;;;67;1;2;0;0;2;5;10;;0;0;;0;3;;9;0;0;31;230;8;4;461255;6362784;103;404;F21;F
47537-16090-5-2T;629047;5;2016;49AM;49;F;0.240;0.007639437268410976;6.0;1.5;0.0045836623610465855;0.01040;;;8;1;2;0;0;2;5;10;;0;0;;0;3;;9;0;0;31;230;8;4;461255;6362784;103;404;F21;F
47537-16090-5-2T;629047;6;2016;2;2;F;0.260;0.008276057040778557;7.1;2.3;0.005379437076506062;0.03100;0;7;8;1;2;0;0;2;5;10;;0;0;;0;3;;9;0;0;31;230;8;4;461255;6362784;103;404;F21;F
47537-16090-5-2T;629047;7;2016;51;51;R;0.250;0.007957747154594767;7.2;2.6;0.0049735919716217296;0.01910;;;8;1;2;0;0;2;5;10;;0;0;;0;3;;9;0;0;31;230;8;4;461255;6362784;103;404;F21;F
47537-16090-5-2T;629047;8;2016;25M;25;F;0.300;0.00954929658551372;8.2;2.7;0.00716197243913529;0.02550;1;7;10;1;2;0;0;2;5;10;;0;0;;0;3;;9;0;0;31;230;8;4;461255;6362784;103;404;F21;F
49534-49010-0-6R;646936;1;2016;53CO;53;R;0.370;0.011777465788800255;4.5;3.0;0.010894155854640236;;0;4;12;1;2;2;0;2;2;4;;1;1;;2;8;4;5;0;0;50;230;0;4;486397;6708712;95;493;B61;B
49534-49010-0-6R;646936;3;2016;53CO;53;R;0.400;0.012732395447351628;5.0;3.4;0.012732395447351628;;;;13;1;2;2;0;2;2;4;;1;1;;2;8;4;5;0;0;50;230;0;4;486397;6708712;95;493;B61;B
49534-49010-0-6R;646936;5;2016;53CO;53;R;0.240;0.007639437268410976;3.9;1.6;0.0045836623610465855;;0;4;8;1;2;2;0;2;2;4;;1;1;;2;8;4;5;0;0;50;230;0;4;486397;6708712;95;493;B61;B
50521-16050-9-4R;679638;1;2016;53CO;53;R;0.370;0.011777465788800255;6.0;3.0;0.010894155854640236;0.03610;0;9;12;1;2;2;0;2;1;8;;0;0;;0;5;;9;0;0;99;230;0;4;362073;6921741;14;501;A11;A
53533-13090-5-2R;638007;5;2016;2;2;F;0.300;0.00954929658551372;7.1;2.6;0.00716197243913529;0.03080;1;8;10;1;2;2;0;2;4;8;;0;0;;0;0;;4;0;0;40;234;0;4;434884;6762398;115;533;A22;A
53533-13090-5-2R;638007;6;2016;3;3;F;0.320;0.010185916357881302;7.1;2.5;0.008148733086305041;0.03200;0;8;10;1;2;2;0;2;4;8;;0;0;;0;0;;4;0;0;40;234;0;4;434884;6762398;115;533;A22;A
56513-12020-6-3R;655899;7;2016;51;51;R;0.480;0.015278874536821953;6.1;3.6;0.018334649444186342;0.05600;0;6;15;1;2;2;0;2;1;8;;1;2;;0;4;;5;0;0;40;230;0;4;217970;6754021;16;565;A21;A
56513-12020-6-3R;655899;8;2016;51;51;R;0.600;0.01909859317102744;7.7;4.9;0.02864788975654116;0.06100;0;6;19;1;2;2;0;2;1;8;;1;2;;0;4;;5;0;0;40;230;0;4;217970;6754021;16;565;A21;A
56513-12020-6-3R;655899;10;2016;51;51;R;0.310;0.009867606471697512;5.6;2.6;0.007647395015565572;;;;10;1;2;2;0;2;1;8;;1;2;;0;4;;5;0;0;40;230;0;4;217970;6754021;16;565;A21;A
56513-14090-4-2R;674740;1;2016;64;64;R;0.340;0.010822536130248884;10.1;4.6;0.009199155710711551;0.03000;0;7;11;1;2;2;0;2;5;8;3;2;2;;0;4;;4;35;0;31;230;4;4;245017;6774675;97;565;A21;A
56513-14090-4-2R;674740;4;2016;17C;17;F;0.300;0.00954929658551372;9.3;2.1;0.00716197243913529;0.03050;;;10;1;2;2;0;2;5;8;3;2;2;;0;4;;4;35;0;31;230;4;4;245017;6774675;97;565;A21;A
56513-14090-4-2R;674740;5;2016;64;64;R;0.360;0.011459155902616465;9.7;4.9;0.010313240312354817;0.02880;0;8;11;1;2;2;0;2;5;8;3;2;2;;0;4;;4;35;0;31;230;4;4;245017;6774675;97;565;A21;A
56513-21000-1-9R;674189;1;2016;25M;25;F;0.400;0.012732395447351628;9.0;1.4;0.012732395447351628;0.02800;0;9;13;0;2;1;0;3;6;8;;0;0;;0;6;;9;0;0;48;234;9;4;206333;6797943;108;564;A11;A
56513-21000-1-9R;674189;9;2016;25M;25;F;0.330;0.010504226244065093;10.0;1.6;0.0086659866513537;0.04150;;;11;0;2;1;0;3;6;8;;0;0;;0;6;;9;0;0;48;234;9;4;206333;6797943;108;564;A11;A
56513-21000-1-9R;674189;15;2016;12P;12;F;0.490;0.015597184423005743;11.4;7.0;0.019106550918182037;0.04440;1;8;16;0;2;1;0;3;6;8;;0;0;;0;6;;9;0;0;48;234;9;4;206333;6797943;108;564;A11;A
58564-18050-5-4R;653629;1;2016;49AM;49;F;0.390;0.012414085561167836;6.5;1.5;0.012103733422138642;0.01020;0;37;12;0;2;0;0;;0;2;2;4;4;;0;6;;4;6;0;50;230;4;4;780119;6657977;772;581;G23;G
58564-18050-5-4R;653629;2;2016;49AM;49;F;0.390;0.012414085561167836;6.4;1.4;0.012103733422138642;0.01260;0;33;12;0;2;0;0;;0;2;2;4;4;;0;6;;4;6;0;50;230;4;4;780119;6657977;772;581;G23;G
59550-15090-3-2R;600262;2;2016;12V;12;F;0.400;0.012732395447351628;14.8;7.9;0.012732395447351628;0.01700;;;13;1;2;2;0;6;4;5;;0;0;;7;9;1;9;0;0;40;230;8;4;657790;7080367;22;592;B21;B
59550-15090-3-2R;600262;3;2016;25M;25;F;0.330;0.010504226244065093;14.9;5.9;0.0086659866513537;0.01570;;;11;0;1;2;0;6;4;5;;0;0;;7;9;1;9;0;0;40;230;8;4;657790;7080367;22;592;B21;B
59550-15090-3-2R;600262;4;2016;25M;25;F;0.730;0.023236621691416718;15.3;4.1;0.042406834586835515;0.02100;0;21;23;0;2;2;0;6;4;5;;0;0;;7;9;1;9;0;0;40;230;8;4;657790;7080367;22;592;B21;B
59550-15090-3-2R;600262;5;2016;25M;25;F;0.620;0.019735212943395024;14.1;4.2;0.030589580062262287;0.02650;0;19;20;0;2;2;0;6;4;5;;0;0;;7;9;1;9;0;0;40;230;8;4;657790;7080367;22;592;B21;B
59550-15090-3-2R;600262;7;2016;12V;12;F;0.270;0.008594366926962348;11.3;5.4;0.005801197675699586;0.01030;;;9;1;2;2;0;6;4;5;;0;0;;7;9;1;9;0;0;40;230;8;4;657790;7080367;22;592;B21;B
59560-30000-5-9R;607819;1;2016;29AF;29;F;0.270;0.008594366926962348;7.9;2.8;0.005801197675699586;0.01000;;;9;0;2;0;0;5;1;9;;0;0;;4;1;2;9;0;0;55;333;8;4;698193;7053297;19;592;B21;B
59560-30000-5-9R;607819;2;2016;29AF;29;F;0.250;0.007957747154594767;4.3;2.3;0.0049735919716217296;0.00960;;;8;0;0;0;0;5;1;9;;0;0;;4;1;2;9;0;0;55;333;8;4;698193;7053297;19;592;B21;B
59560-30000-5-9R;607819;3;2016;29AF;29;F;0.250;0.007957747154594767;5.3;2.4;0.0049735919716217296;0.02170;;;8;0;2;0;0;5;1;9;;0;0;;4;1;2;9;0;0;55;333;8;4;698193;7053297;19;592;B21;B
59560-30000-5-9R;607819;4;2016;2;2;F;0.260;0.008276057040778557;9.0;3.4;0.005379437076506062;0.00960;1;11;8;1;2;0;0;5;1;9;;0;0;;4;1;2;9;0;0;55;333;8;4;698193;7053297;19;592;B21;B
59560-30000-5-9R;607819;5;2016;29AF;29;F;0.280;0.008912676813146139;8.9;3.1;0.006238873769202297;0.00950;0;12;9;0;2;0;0;5;1;9;;0;0;;4;1;2;9;0;0;55;333;8;4;698193;7053297;19;592;B21;B
59560-30000-5-9R;607819;6;2016;29AF;29;F;0.270;0.008594366926962348;9.0;3.2;0.005801197675699586;0.01360;;;9;0;2;0;0;5;1;9;;0;0;;4;1;2;9;0;0;55;333;8;4;698193;7053297;19;592;B21;B
59560-30000-5-9R;607819;8;2016;49SN;49;F;0.390;0.012414085561167836;7.2;2.0;0.012103733422138642;0.00660;;;12;0;1;0;0;5;1;9;;0;0;;4;1;2;9;0;0;55;333;8;4;698193;7053297;19;592;B21;B
59560-41030-5-0R;613750;2;2016;12V;12;F;0.270;0.008594366926962348;13.4;7.7;0.005801197675699586;0.01150;;;9;1;2;0;0;6;6;10;;0;0;;6;5;8;9;0;0;40;230;8;4;710742;7062091;23;593;B21;B
59560-41030-5-0R;613750;6;2016;25M;25;F;0.470;0.014960564650638162;13.3;8.8;0.017578663464499843;0.02390;0;14;15;1;2;0;0;6;6;10;;0;0;;6;5;8;9;0;0;40;230;8;4;710742;7062091;23;593;B21;B
59560-41030-5-0R;613750;15;2016;25M;25;F;0.270;0.008594366926962348;8.0;2.6;0.005801197675699586;0.01260;;;9;1;2;0;0;6;6;10;;0;0;;6;5;8;9;0;0;40;230;8;4;710742;7062091;23;593;B21;B
59560-41030-5-0R;613750;16;2016;25M;25;F;0.420;0.01336901521971921;13.1;7.0;0.014037465980705169;0.01490;0;13;13;1;2;0;0;6;6;10;;0;0;;6;5;8;9;0;0;40;230;8;4;710742;7062091;23;593;B21;B
59560-45000-8-9R;618309;6;2016;12V;12;F;0.720;0.02291831180523293;13.7;6.5;0.04125296124941927;0.01110;1;23;23;1;2;2;0;2;1;10;3;0;0;;6;9;4;6;9;0;45;330;4;4;747694;7022669;87;27;B23;B
59560-45000-8-9R;618309;7;2016;11;11;F;0.280;0.008912676813146139;9.3;3.2;0.006238873769202297;0.01040;0;13;9;1;2;2;0;2;1;10;3;0;0;;6;9;4;6;9;0;45;330;4;4;747694;7022669;87;27;B23;B
60551-23080-9-5R;613879;1;2016;11;11;F;0.320;0.010185916357881302;6.5;2.2;0.008148733086305041;0.03720;0;10;10;0;2;2;0;2;5;6;;0;0;;0;5;;9;0;0;50;230;0;4;634639;6918070;110;762;B10;B
60551-23080-9-5R;613879;4;2016;22M;22;F;0.240;0.007639437268410976;6.5;2.7;0.0045836623610465855;;1;10;8;1;2;2;0;2;5;6;;0;0;;0;5;;9;0;0;50;230;0;4;634639;6918070;110;762;B10;B
60552-13000-0-9R;626622;6;2016;24;24;F;1.990;0.06334366735057435;23.4;3.8;0.3151347450691074;0.06250;;;63;0;2;0;0;4;3;7;;0;0;;0;6;;8;0;0;40;234;8;4;626436;6903921;77;601;B41;B
60552-13000-0-9R;626622;7;2016;24;24;F;1.580;0.05029296201703893;24.8;5.8;0.19865719996730377;0.04300;0;27;50;0;2;0;0;4;3;7;;0;0;;0;6;;8;0;0;40;234;8;4;626436;6903921;77;601;B41;B
60552-13000-0-9R;626622;9;2016;49SN;49;F;0.270;0.008594366926962348;6.0;1.9;0.005801197675699586;0.02690;;;9;0;2;0;0;4;3;7;;0;0;;0;6;;8;0;0;40;234;8;4;626436;6903921;77;601;B41;B
60552-13000-0-9R;626622;10;2016;2;2;F;3.380;0.10758874153012125;20.7;4.7;0.9091248659295246;0.01060;1;;108;1;2;0;0;4;3;7;;0;0;;0;6;;8;0;0;40;234;8;4;626436;6903921;77;601;B41;B
61542-30010-5-6R;656320;2;2016;62;62;R;0.310;0.009867606471697512;5.6;2.3;0.007647395015565572;0.02960;0;8;10;1;2;2;0;2;7;9;1;1;1;;5;7;1;8;10;0;99;506;4;4;497241;6858291;254;141;B31;B
61542-30010-5-6R;656320;4;2016;62;62;R;0.330;0.010504226244065093;6.7;2.6;0.0086659866513537;0.03500;0;8;11;1;2;2;0;2;7;9;1;1;1;;5;7;1;8;10;0;99;506;4;4;497241;6858291;254;141;B31;B
62550-10050-4-4R;675861;5;2016;25M;25;F;0.380;0.012095775674984046;8.5;3.0;0.011490986891234845;0.02900;0;11;12;0;2;0;0;3;3;5;2;0;0;;0;3;;9;9;0;50;230;4;4;603492;7069497;92;627;B10;B
62550-10050-4-4R;675861;10;2016;25M;25;F;0.500;0.015915494309189534;8.7;1.5;0.019894367886486918;0.03180;0;11;16;0;2;0;0;3;3;5;2;0;0;;0;3;;9;9;0;50;230;4;4;603492;7069497;92;627;B10;B
62550-13080-4-5R;655638;1;2016;13C;13;F;0.420;0.01336901521971921;10.1;5.3;0.014037465980705169;0.02380;0;15;13;0;2;1;0;2;2;7;;2;2;;0;7;;6;0;0;55;930;0;4;636381;7068205;72;625;B10;B
62550-13080-4-5R;655638;4;2016;13C;13;F;0.240;0.007639437268410976;5.3;1.7;0.0045836623610465855;0.02030;;;8;0;1;1;0;2;2;7;;2;2;;0;7;;6;0;0;55;930;0;4;636381;7068205;72;625;B10;B
62550-13080-4-5R;655638;5;2016;13C;13;F;0.670;0.021326762374313978;11.5;7.3;0.03572232697697591;0.02210;0;15;21;1;2;1;0;2;2;7;;2;2;;0;7;;6;0;0;55;930;0;4;636381;7068205;72;625;B10;B
62550-13080-4-5R;655638;6;2016;9;9;F;0.240;0.007639437268410976;3.9;1.4;0.0045836623610465855;0.01710;;;8;1;2;1;0;2;2;7;;2;2;;0;7;;6;0;0;55;930;0;4;636381;7068205;72;625;B10;B
62550-19030-7-0R;629985;1;2016;13G;13;F;0.710;0.022600001919049137;13.6;5.9;0.04011500340631222;0.01040;1;26;23;1;2;2;0;4;2;7;;2;2;;0;5;;5;0;0;55;932;8;4;691038;7042800;24;595;B21;B
62550-19030-7-0R;629985;2;2016;25B;25;F;4.080;0.12987043356298658;21.7;3.2;1.3246784223424632;0.05250;0;100;130;1;2;2;0;4;2;7;;2;2;;0;5;;5;0;0;55;932;8;4;691038;7042800;24;595;B21;B
62550-24000-5-9R;672109;1;2016;13C;13;F;0.590;0.01878028328484365;8.3;4.5;0.027700917845144387;0.06720;0;10;19;1;2;2;0;2;7;7;;2;2;;0;7;;6;0;0;50;506;0;4;638304;7053558;92;625;B10;B
62550-26090-7-2R;610901;1;2016;15S;15;F;0.560;0.017825353626292277;11.0;1.6;0.02495549507680919;0.04700;0;14;18;1;2;0;0;4;9;5;;2;2;;0;7;;6;0;0;55;930;0;4;667071;7040421;102;595;B22;B
62550-31030-6-0R;619706;1;2016;17C;17;F;2.080;0.06620845632622846;24.9;5.4;0.34428397289638796;0.01410;0;;66;1;2;1;0;4;1;7;4;2;2;;0;5;;6;15;0;45;930;2;4;611199;7053546;65;625;B10;B
62550-31030-6-0R;619706;2;2016;17C;17;F;1.540;0.04901972247230377;20.7;9.0;0.1887259315183695;0.00650;0;;49;1;2;1;0;4;1;7;4;2;2;;0;5;;6;15;0;45;930;2;4;611199;7053546;65;625;B10;B
62550-32010-4-6R;646148;1;2016;22M;22;F;0.450;0.01432394487827058;7.7;4.3;0.016114437988054404;0.02430;0;14;14;1;2;2;0;4;2;5;;0;0;;6;7;4;9;0;0;50;230;0;4;618992;7066883;53;627;B10;B
62550-32010-4-6R;646148;2;2016;17C;17;F;0.240;0.007639437268410976;5.3;1.9;0.0045836623610465855;0.00790;1;14;8;1;2;2;0;4;2;5;;0;0;;6;7;4;9;0;0;50;230;0;4;618992;7066883;53;627;B10;B
62560-40020-7-3R;660775;1;2016;21C;21;F;0.250;0.007957747154594767;5.8;1.9;0.0049735919716217296;0.01020;0;18;8;1;2;0;0;3;3;3;;3;3;;0;4;;3;0;0;45;930;0;4;699885;7039388;27;595;B21;B
63555-17080-6-5R;662115;17;2016;13G;13;F;0.460;0.014642254764454372;11.9;2.7;0.01683859297912253;0.05680;0;8;15;0;2;2;0;6;2;6;3;0;0;;0;6;;9;10;0;80;230;4;4;671613;6548146;622;636;G13;G
63555-17080-6-5R;662115;18;2016;13G;13;F;0.360;0.011459155902616465;12.0;6.1;0.010313240312354817;0.03240;0;9;11;0;2;2;0;6;2;6;3;0;0;;0;6;;9;10;0;80;230;4;4;671613;6548146;622;636;G13;G
64538-12030-9-0T;673574;1;2016;9;9;F;3.490;0.11109015027814294;25.2;2.2;0.9692615611767972;0.00950;;;111;0;2;0;0;2;10;2;3;0;0;;0;6;;9;42;0;40;230;4;2;414328;6225623;1010;655;I21;I
64538-12030-9-0T;673574;2;2016;9;9;F;2.590;0.08244226052160179;21.0;6.1;0.5338136368773716;0.00880;;;82;0;2;0;0;2;10;2;3;0;0;;0;6;;9;42;0;40;230;4;2;414328;6225623;1010;655;I21;I
65539-15060-0-1R;629300;1;2016;17C;17;F;1.750;0.05570423008216337;22.3;7.7;0.24370600660946473;0.02640;0;61;56;1;2;0;0;4;3;9;4;1;1;;0;6;;5;24;0;99;230;2;4;447513;6214509;510;655;I21;I
65539-15060-0-1R;629300;2;2016;17C;17;F;0.260;0.008276057040778557;11.0;3.6;0.005379437076506062;0.02380;0;10;8;1;2;0;0;4;3;9;4;1;1;;0;6;;5;24;0;99;230;2;4;447513;6214509;510;655;I21;I
66569-21020-5-3R;623302;1;2016;55;55;R;0.510;0.016233804195373323;5.0;1.4;0.020698100349100988;0.01260;0;10;16;1;2;0;0;6;3;5;;0;0;;0;2;;9;0;0;99;233;0;4;702489;6159885;24;663;J21;J
66569-21020-5-3R;623302;2;2016;55;55;R;0.660;0.021008452488130186;6.1;1.6;0.0346639466054148;0.02000;0;13;21;1;2;0;0;6;3;5;;0;0;;0;2;;9;0;0;99;233;0;4;702489;6159885;24;663;J21;J
66569-21020-5-3R;623302;3;2016;55;55;R;0.900;0.02864788975654116;8.5;1.4;0.06445775195221762;0.04720;;;29;1;2;0;0;6;3;5;;0;0;;0;2;;9;0;0;99;233;0;4;702489;6159885;24;663;J21;J
67592-14030-3-0R;609661;1;2016;3;3;F;1.530;0.04870141258611997;20.8;8.6;0.1862829031419089;0.01520;1;56;49;1;2;0;0;4;7;10;3;0;0;;0;7;;3;10;0;40;230;4;4;1039855;6879842;202;676;D12;D
67592-14030-3-0R;609661;6;2016;2;2;F;0.820;0.026101410667070838;10.9;8.3;0.053507891867495216;0.00490;;;26;0;2;0;0;4;7;10;3;0;0;;0;7;;3;10;0;40;230;4;4;1039855;6879842;202;676;D12;D
67592-14030-3-0R;609661;8;2016;2;2;F;1.410;0.044881693951914485;17.2;9.8;0.15820797118049856;0.00740;0;55;45;1;2;0;0;4;7;10;3;0;0;;0;7;;3;10;0;40;230;4;4;1039855;6879842;202;676;D12;D
68593-11010-6-6R;629611;2;2016;13G;13;F;0.410;0.013050705333535419;10.2;5.8;0.013376972966873804;0.04810;;;13;1;2;1;0;5;9;6;;1;1;;6;4;4;6;0;0;40;230;0;4;1005899;6743669;347;682;C42;C
68593-11010-6-6R;629611;9;2016;14;14;F;0.310;0.009867606471697512;11.4;3.9;0.007647395015565572;0.03850;;;10;1;2;1;0;5;9;6;;1;1;;6;4;4;6;0;0;40;230;0;4;1005899;6743669;347;682;C42;C
68593-11010-6-6R;629611;10;2016;13G;13;F;0.250;0.007957747154594767;10.3;2.1;0.0049735919716217296;0.02920;;;8;1;2;1;0;5;9;6;;1;1;;6;4;4;6;0;0;40;230;0;4;1005899;6743669;347;682;C42;C
68593-11010-6-6R;629611;13;2016;12V;12;F;0.350;0.011140846016432676;12.7;7.3;0.00974824026437859;0.05310;;;11;1;2;1;0;5;9;6;;1;1;;6;4;4;6;0;0;40;230;0;4;1005899;6743669;347;682;C42;C
69575-13010-6-6R;667015;1;2016;5;5;F;0.430;0.013687325105902998;8.3;1.5;0.014713874488845724;0.03150;0;12;14;1;2;0;0;2;5;8;2;1;1;;0;4;;3;43;0;50;230;4;4;824403;6545692;365;712;C20;C
69575-13010-6-6R;667015;2;2016;10;10;F;0.390;0.012414085561167836;9.3;4.8;0.012103733422138642;0.02630;1;14;12;1;2;0;0;2;5;8;2;1;1;;0;4;;3;43;0;50;230;4;4;824403;6545692;365;712;C20;C
70584-32090-1-2R;658856;4;2016;13G;13;F;0.310;0.009867606471697512;13.5;6.4;0.007647395015565572;0.01350;0;17;10;0;2;0;0;4;0;10;;0;0;;0;9;;9;0;0;50;230;0;4;924166;6699168;217;702;C20;C
70584-32090-1-2R;658856;8;2016;25M;25;F;0.260;0.008276057040778557;9.5;4.2;0.005379437076506062;0.00650;;;8;0;2;0;0;4;0;10;;0;0;;0;9;;9;0;0;50;230;0;4;924166;6699168;217;702;C20;C
70584-32090-1-2R;658856;11;2016;13G;13;F;0.320;0.010185916357881302;11.7;5.4;0.008148733086305041;0.01890;0;15;10;0;2;0;0;4;0;10;;0;0;;0;9;;9;0;0;50;230;0;4;924166;6699168;217;702;C20;C
