npp,depbdv2,anrefbdv,codeTFVdis,codeTFVdiN,dist_bdfor
23-35-086-1-125T,35,2010,FF1-00-00,,4_HORS_BDFOR
23-22-056-1-135T,22,2011,FF1-00,,4_HORS_BDFOR
23-72-111-1-116T,72,2019,FF1-00-00,,1_DANS_BDFOR
23-29-026-1-145T,29,2005,FF32,,4_HORS_BDFOR
23-29-020-1-147T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-29-014-1-149T,29,2005,FO1,,2_BDFOR_15m
23-56-035-1-142T,56,2016,FF02,,1_DANS_BDFOR
23-77-175-1-094T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-29-017-1-148T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-35-081-1-126T,35,2010,FF0,,1_DANS_BDFOR
23-56-051-1-136T,56,2016,FF2-00-00,,1_DANS_BDFOR
23-22-057-1-134T,22,2011,FF1-00-00,,2_BDFOR_15m
23-72-112-1-115T,72,2019,FF1G01-01,,1_DANS_BDFOR
23-56-048-1-137T,56,2016,FF1-00-00,,1_DANS_BDFOR
23-29-030-1-143T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-53-103-1-118T,53,2006,FF1-00-00,,1_DANS_BDFOR
23-53-097-1-120T,53,2006,FP,,4_HORS_BDFOR
23-35-079-1-126T,35,2010,FF0,,1_DANS_BDFOR
23-29-015-1-148T,29,2005,FF1-00,,2_BDFOR_15m
23-35-076-1-127T,35,2010,FF1-00,,4_HORS_BDFOR
23-35-085-1-124T,35,2010,FF32,,1_DANS_BDFOR
23-72-110-1-115T,72,2019,FF01,,1_DANS_BDFOR
23-72-125-1-110T,72,2019,FF1-00-00,,1_DANS_BDFOR
23-53-095-1-120T,53,2006,FO1,,4_HORS_BDFOR
23-29-016-1-147T,29,2005,FF32,,1_DANS_BDFOR
23-29-028-1-143T,29,2005,FF1G01-01,,1_DANS_BDFOR
23-29-010-1-149T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-28-141-1-104T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-22-053-1-134T,22,2011,FF1-00,,1_DANS_BDFOR
23-56-044-1-137T,56,2016,FF1-00-00,,1_DANS_BDFOR
23-56-035-1-140T,56,2016,FF1-00-00,,1_DANS_BDFOR
23-72-111-1-114T,72,2019,FF31,,1_DANS_BDFOR
23-72-114-1-113T,72,2019,FF01,,1_DANS_BDFOR
23-35-081-1-124T,35,2010,FF1G01-01,,1_DANS_BDFOR
23-77-172-1-093T,77,2012,FF2-52-52,,1_DANS_BDFOR
23-77-169-1-094T,77,2012,FF31,,1_DANS_BDFOR
23-29-026-1-143T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-35-078-1-125T,35,2010,LA4,,4_HORS_BDFOR
23-28-136-1-105T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-61-127-1-108T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-56-048-1-135T,56,2016,FF1-00-00,,4_HORS_BDFOR
23-22-054-1-133T,22,2011,FF1-00,,4_HORS_BDFOR
23-77-173-1-092T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-29-030-1-141T,29,2005,FP,,4_HORS_BDFOR
23-53-100-1-117T,53,2006,FF2-52-52,,4_HORS_BDFOR
23-29-024-1-143T,29,2005,FO1,,4_HORS_BDFOR
23-56-039-1-138T,56,2016,FF32,,1_DANS_BDFOR
23-77-167-1-094T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-22-040-1-137T,22,2011,FO1,,1_DANS_BDFOR
23-77-168-1-093T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-22-043-1-136T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-53-095-1-118T,53,2006,FF1-00-00,,1_DANS_BDFOR
23-77-174-1-091T,77,2012,FF1-00-00,,2_BDFOR_15m
23-53-101-1-116T,53,2006,FF1-00,,1_DANS_BDFOR
23-22-059-1-130T,22,2011,FF2G61-61,,1_DANS_BDFOR
23-56-044-1-135T,56,2016,FF1-00-00,,1_DANS_BDFOR
23-77-169-1-092T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-22-056-1-131T,22,2011,FP,,4_HORS_BDFOR
23-22-053-1-132T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-77-172-1-091T,77,2012,FF1-09-09,,1_DANS_BDFOR
23-53-096-1-117T,53,2006,FF1-00-00,,1_DANS_BDFOR
23-28-145-1-100T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-22-063-1-128T,22,2011,FF1G01-01,,1_DANS_BDFOR
23-35-084-1-121T,35,2010,FF0,,4_HORS_BDFOR
23-35-075-1-124T,35,2010,FF2-51-51,,1_DANS_BDFOR
23-22-057-1-130T,22,2011,FF2G61-61,,1_DANS_BDFOR
23-22-042-1-135T,22,2011,FF1-00-00,,3_BDFOR_25m
23-29-033-1-138T,56,2016,FF1-00-00,,1_DANS_BDFOR
23-77-170-1-091T,77,2012,FF2-52-52,,1_DANS_BDFOR
23-77-173-1-090T,77,2012,FF2-52-52,,1_DANS_BDFOR
23-77-167-1-092T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-35-076-1-123T,35,2010,FP,,4_HORS_BDFOR
23-28-137-1-102T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-22-058-1-129T,22,2011,FF0,,2_BDFOR_15m
23-29-028-1-139T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-53-095-1-116T,53,2006,FF1G01-01,,1_DANS_BDFOR
23-35-074-1-123T,35,2010,FF1-00,,4_HORS_BDFOR
23-77-171-1-090T,77,2012,FF2-52-52,,1_DANS_BDFOR
23-77-168-1-091T,77,2012,FF2-52-52,,1_DANS_BDFOR
23-22-062-1-127T,22,2011,FF0,,1_DANS_BDFOR
23-61-132-1-103T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-28-153-1-096T,28,2012,FF1-00,,2_BDFOR_15m
23-22-044-1-133T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-22-059-1-128T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-123-1-106T,61,2010,FO1,,1_DANS_BDFOR
23-22-056-1-129T,22,2011,FF1-09-09,,1_DANS_BDFOR
23-53-102-1-113T,53,2006,FF1-00-00,,4_HORS_BDFOR
23-22-047-1-132T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-91-166-1-091T,91,2014,FF1-00-00,,1_DANS_BDFOR
23-35-081-1-120T,35,2010,FF1-00-00,,1_DANS_BDFOR
23-22-035-1-136T,22,2011,FF2-64-64,,1_DANS_BDFOR
23-77-169-1-090T,77,2012,FF31,,1_DANS_BDFOR
23-35-072-1-123T,35,2010,FF0,,4_HORS_BDFOR
23-91-157-1-094T,91,2014,FF1-00-00,,1_DANS_BDFOR
23-61-124-1-105T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-22-060-1-127T,22,2011,FF2G61-61,,1_DANS_BDFOR
23-22-048-1-131T,22,2011,FF1-00-00,,4_HORS_BDFOR
23-53-109-1-110T,53,2006,FF1-00-00,,4_HORS_BDFOR
23-91-167-1-090T,91,2014,FF2-52-52,,1_DANS_BDFOR
23-29-024-1-139T,29,2005,FF1-00,,4_HORS_BDFOR
23-22-036-1-135T,22,2011,FF2-00,,4_HORS_BDFOR
23-91-164-1-091T,91,2014,FF1G01-01,,1_DANS_BDFOR
23-29-021-1-140T,29,2005,FF0,,1_DANS_BDFOR
23-35-073-1-122T,35,2010,FF2-51-51,,1_DANS_BDFOR
23-72-116-1-107T,72,2019,FF1G01-01,,1_DANS_BDFOR
23-61-122-1-105T,61,2010,FF1-00,,4_HORS_BDFOR
23-53-110-1-109T,53,2006,FF2-90-90,,4_HORS_BDFOR
23-77-171-1-088T,77,2012,FF2-52-52,,1_DANS_BDFOR
23-77-168-1-089T,77,2012,NEVB1,,1_DANS_BDFOR
23-53-092-1-115T,53,2006,FF1-00-00,,4_HORS_BDFOR
23-22-068-1-123T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-28-135-1-100T,28,2012,FF1-49A49,,1_DANS_BDFOR
23-22-056-1-127T,22,2011,LA4,,1_DANS_BDFOR
23-22-047-1-130T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-22-044-1-131T,22,2011,FF1-00,,4_HORS_BDFOR
23-91-160-1-091T,91,2014,FF1-00,,1_DANS_BDFOR
23-72-117-1-106T,72,2019,FF1-00-00,,1_DANS_BDFOR
23-29-017-1-140T,29,2005,FO2,,1_DANS_BDFOR
23-35-087-1-116T,35,2010,FF1-00-00,,1_DANS_BDFOR
23-77-172-1-087T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-29-026-1-137T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-29-014-1-141T,29,2005,LA4,,4_HORS_BDFOR
23-28-151-1-094T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-22-066-1-123T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-28-142-1-097T,28,2012,FF1-00,,4_HORS_BDFOR
23-22-045-1-130T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-112-1-107T,61,2010,FF1-00-00,,4_HORS_BDFOR
23-22-048-1-129T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-77-173-1-086T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-91-164-1-089T,91,2014,FF1G01-01,,1_DANS_BDFOR
23-53-100-1-111T,53,2006,FF1-00,,4_HORS_BDFOR
23-91-161-1-090T,91,2014,FF1-00-00,,4_HORS_BDFOR
23-77-170-1-087T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-28-143-1-096T,28,2012,FF1-00,,1_DANS_BDFOR
23-22-052-1-127T,22,2011,FF1-00,,4_HORS_BDFOR
23-61-122-1-103T,61,2010,FF1-00,,4_HORS_BDFOR
23-61-128-1-101T,61,2010,FF31,,1_DANS_BDFOR
23-78-152-1-093T,78,2014,FF1-14-14,,1_DANS_BDFOR
23-28-137-1-098T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-29-028-1-135T,29,2005,FP,,1_DANS_BDFOR
23-29-019-1-138T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-22-040-1-131T,22,2011,FF1-00-00,,4_HORS_BDFOR
23-22-034-1-133T,22,2011,FF1-00-00,,4_HORS_BDFOR
23-29-013-1-140T,29,2005,FF1-00,,4_HORS_BDFOR
23-29-010-1-141T,29,2005,LA4,,1_DANS_BDFOR
23-28-141-1-096T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-29-016-1-139T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-35-068-1-121T,35,2010,FF1-10-10,,1_DANS_BDFOR
23-22-065-1-122T,22,2011,FF1-00,,1_DANS_BDFOR
23-61-114-1-105T,61,2010,FF1G01-01,,4_HORS_BDFOR
23-22-041-1-130T,22,2011,FF2G61-61,,1_DANS_BDFOR
23-61-132-1-099T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-61-111-1-106T,61,2010,FF2G53-53,,4_HORS_BDFOR
23-22-044-1-129T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-53-090-1-113T,53,2006,FF1-00,,4_HORS_BDFOR
23-53-102-1-109T,53,2006,FF1-00,,4_HORS_BDFOR
23-35-084-1-115T,35,2010,FF1-00,,4_HORS_BDFOR
23-29-020-1-137T,29,2005,FF1G01-01,,1_DANS_BDFOR
23-91-154-1-091T,91,2014,FF1-00-00,,1_DANS_BDFOR
23-22-060-1-123T,22,2011,FF1G01-01,,4_HORS_BDFOR
23-61-109-1-106T,61,2010,FF2-64-64,,1_DANS_BDFOR
23-29-030-1-133T,29,2005,LA4,,4_HORS_BDFOR
23-29-027-1-134T,29,2005,FF1-00-00,,3_BDFOR_25m
23-53-103-1-108T,53,2006,FF2-64-64,,1_DANS_BDFOR
23-22-036-1-131T,22,2011,FF1-00,,4_HORS_BDFOR
23-22-042-1-129T,22,2011,FF1-00,,4_HORS_BDFOR
23-91-161-1-088T,91,2014,FF1-00-00,,3_BDFOR_25m
23-29-024-1-135T,29,2005,LA4,,1_DANS_BDFOR
23-22-061-1-122T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-125-1-100T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-22-049-1-126T,22,2011,FF1-00-00,,4_HORS_BDFOR
23-29-028-1-133T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-29-022-1-135T,29,2005,LA4,,1_DANS_BDFOR
23-77-168-1-085T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-29-016-1-137T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-78-153-1-090T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-22-053-1-124T,22,2011,FP,,1_DANS_BDFOR
23-91-159-1-088T,91,2014,FF2-52-52,,1_DANS_BDFOR
23-35-071-1-118T,35,2010,FF0,,1_DANS_BDFOR
23-61-120-1-101T,61,2010,FF1-00,,1_DANS_BDFOR
23-61-129-1-098T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-61-111-1-104T,61,2010,FF2-52-52,,1_DANS_BDFOR
23-61-117-1-102T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-22-044-1-127T,22,2011,FF1-00-00,,4_HORS_BDFOR
23-29-023-1-134T,29,2005,LA4,,1_DANS_BDFOR
23-22-049-1-125T,22,2011,FP,,1_DANS_BDFOR
23-77-169-1-084T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-91-157-1-088T,91,2014,FF1-10-10,,1_DANS_BDFOR
23-35-081-1-114T,35,2010,FF1-00-00,,1_DANS_BDFOR
23-29-020-1-135T,29,2005,LA4,,1_DANS_BDFOR
23-35-069-1-118T,35,2010,FF1-00-00,,1_DANS_BDFOR
23-28-133-1-096T,28,2012,FF1G01-01,,2_BDFOR_15m
23-28-136-1-095T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-22-066-1-119T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-124-1-099T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-22-045-1-126T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-29-027-1-132T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-61-112-1-103T,61,2010,FF1-09-09,,1_DANS_BDFOR
23-22-039-1-128T,22,2011,FF2-52-52,,1_DANS_BDFOR
23-61-118-1-101T,61,2010,FF1-00-00,,4_HORS_BDFOR
23-29-024-1-133T,29,2005,LA4,,1_DANS_BDFOR
23-77-170-1-083T,77,2012,FF1-00,,1_DANS_BDFOR
23-78-149-1-090T,78,2014,FF1-00-00,,2_BDFOR_15m
23-29-012-1-137T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-35-070-1-117T,35,2010,FF1-00,,4_HORS_BDFOR
23-29-015-1-136T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-28-143-1-092T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-35-076-1-115T,35,2010,FF1-00-00,,4_HORS_BDFOR
23-78-155-1-088T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-22-064-1-119T,22,2011,FF1-00-00,,4_HORS_BDFOR
23-91-163-1-085T,91,2014,FP,,1_DANS_BDFOR
23-22-043-1-126T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-125-1-098T,61,2010,FF1-00,,1_DANS_BDFOR
23-28-137-1-094T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-61-128-1-097T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-61-110-1-103T,61,2010,FF2G53-53,,1_DANS_BDFOR
23-28-131-1-096T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-61-101-1-106T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-29-028-1-131T,29,2005,FO1,,4_HORS_BDFOR
23-78-153-1-088T,78,2014,FF1-49B49,,1_DANS_BDFOR
23-91-159-1-086T,91,2014,FF1G01-01,,1_DANS_BDFOR
23-29-016-1-135T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-35-083-1-112T,35,2010,FF0,,4_HORS_BDFOR
23-29-019-1-134T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-28-132-1-095T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-22-059-1-120T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-108-1-103T,61,2010,FF1-00-00,,4_HORS_BDFOR
23-28-135-1-094T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-22-056-1-121T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-28-129-1-096T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-29-026-1-131T,29,2005,LA4,,1_DANS_BDFOR
23-22-032-1-129T,22,2011,FF1-00-00,,2_BDFOR_15m
23-61-123-1-098T,61,2010,FF1-00,,1_DANS_BDFOR
23-22-038-1-127T,22,2011,LA4,,1_DANS_BDFOR
23-29-014-1-135T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-61-099-1-106T,61,2010,FF2-52-52,,1_DANS_BDFOR
23-78-154-1-087T,78,2014,FF1-00-00,,1_DANS_BDFOR
23-29-020-1-133T,29,2005,FF2-00,,1_DANS_BDFOR
23-91-157-1-086T,91,2014,FF1-00-00,,2_BDFOR_15m
23-22-054-1-121T,22,2011,FF1-49-49,,4_HORS_BDFOR
23-22-057-1-120T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-78-148-1-089T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-78-151-1-088T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-61-112-1-101T,61,2010,FF1-00,,4_HORS_BDFOR
23-61-124-1-097T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-61-121-1-098T,61,2010,FF1-00-00,,4_HORS_BDFOR
23-61-100-1-105T,61,2010,FF2-64-64,,1_DANS_BDFOR
23-61-094-1-107T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-22-036-1-127T,22,2011,FF31,,4_HORS_BDFOR
23-91-164-1-083T,91,2014,FF1-00-00,,1_DANS_BDFOR
23-29-009-1-136T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-91-155-1-086T,91,2014,FF1-00-00,,1_DANS_BDFOR
23-78-152-1-087T,78,2014,FF1-00-00,,1_DANS_BDFOR
23-61-125-1-096T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-61-116-1-099T,61,2010,FO1,,4_HORS_BDFOR
23-77-168-1-081T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-28-128-1-095T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-29-028-1-129T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-61-095-1-106T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-77-171-1-080T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-91-165-1-082T,91,2014,FF1-00-00,,1_DANS_BDFOR
23-61-104-1-103T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-29-019-1-132T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-50-086-1-109T,50,2010,FF1-00-00,,4_HORS_BDFOR
23-50-092-1-107T,50,2010,FF1-00,,4_HORS_BDFOR
23-28-144-1-089T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-78-147-1-088T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-22-044-1-123T,22,2011,FP,,3_BDFOR_25m
23-22-035-1-126T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-123-1-096T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-61-105-1-102T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-29-014-1-133T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-29-023-1-130T,29,2005,FF2G61-61,,1_DANS_BDFOR
23-29-017-1-132T,29,2005,FO1,,1_DANS_BDFOR
23-61-102-1-103T,61,2010,FF1-09-09,,1_DANS_BDFOR
23-91-163-1-082T,91,2014,FF1G01-01,,1_DANS_BDFOR
23-61-093-1-106T,61,2010,FF1-00-00,,2_BDFOR_15m
23-78-145-1-088T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-29-008-1-135T,29,2005,FF1-00,,4_HORS_BDFOR
23-61-109-1-100T,61,2010,FF31,,1_DANS_BDFOR
23-22-033-1-126T,22,2011,FF2-51-51,,1_DANS_BDFOR
23-61-100-1-103T,61,2010,FF2-64-64,,1_DANS_BDFOR
23-78-152-1-085T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-91-158-1-083T,91,2014,FF1-00-00,,2_BDFOR_15m
23-50-088-1-107T,50,2010,FF1-00,,4_HORS_BDFOR
23-78-149-1-086T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-78-146-1-087T,78,2014,FF1-00-00,,1_DANS_BDFOR
23-35-064-1-115T,35,2010,FF1-00-00,,3_BDFOR_25m
23-78-155-1-084T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-50-085-1-108T,50,2010,FF1-00-00,,4_HORS_BDFOR
23-61-119-1-096T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-28-140-1-089T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-28-134-1-091T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-22-040-1-123T,22,2011,FF31,,1_DANS_BDFOR
23-61-092-1-105T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-29-016-1-131T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-78-144-1-087T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-78-147-1-086T,78,2014,FF32,,1_DANS_BDFOR
23-50-086-1-107T,50,2010,FF1-10-10,,1_DANS_BDFOR
23-78-153-1-084T,78,2014,FF1-00,,1_DANS_BDFOR
23-61-120-1-095T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-22-047-1-120T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-096-1-103T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-50-090-1-105T,50,2010,FF1-00,,4_HORS_BDFOR
23-29-008-1-133T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-61-102-1-101T,61,2010,FF1-00,,4_HORS_BDFOR
23-78-148-1-085T,78,2014,FF31,,1_DANS_BDFOR
23-27-127-1-092T,27,2009,FF1-00-00,,1_DANS_BDFOR
23-28-133-1-090T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-61-112-1-097T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-61-124-1-093T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-22-033-1-124T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-29-027-1-126T,29,2005,FP,,3_BDFOR_25m
23-29-024-1-127T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-77-167-1-078T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-22-055-1-116T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-22-046-1-119T,22,2011,FF1-00,,2_BDFOR_15m
23-27-131-1-090T,27,2009,FF1G01-01,,1_DANS_BDFOR
23-22-037-1-122T,22,2011,FP,,1_DANS_BDFOR
23-61-092-1-103T,61,2010,FO1,,4_HORS_BDFOR
23-94-165-1-078T,94,2014,FF1-49A49,,1_DANS_BDFOR
23-77-168-1-077T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-29-022-1-127T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-29-028-1-125T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-78-147-1-084T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-29-007-1-132T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-92-159-1-080T,92,2014,NEVB1,,1_DANS_BDFOR
23-50-080-1-107T,50,2010,FF1-00,,1_DANS_BDFOR
23-22-056-1-115T,22,2011,LA4,,4_HORS_BDFOR
23-27-132-1-089T,27,2009,FF1G01-01,,1_DANS_BDFOR
23-22-044-1-119T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-22-038-1-121T,22,2011,FF1-00-00,,4_HORS_BDFOR
23-77-169-1-076T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-61-120-1-093T,61,2010,FP,,1_DANS_BDFOR
23-29-014-1-129T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-27-125-1-091T,27,2009,FP,,1_DANS_BDFOR
23-78-145-1-084T,78,2014,FF1-00-00,,1_DANS_BDFOR
23-29-020-1-127T,29,2005,FF1-00-00,,4_HORS_BDFOR
23-29-011-1-130T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-61-124-1-091T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-28-139-1-086T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-28-133-1-088T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-61-109-1-096T,61,2010,FF2-64-64,,1_DANS_BDFOR
23-77-167-1-076T,77,2012,FF1G01-01,,1_DANS_BDFOR
23-22-030-1-123T,22,2011,FF1-00,,1_DANS_BDFOR
23-61-103-1-098T,61,2010,FF1G01-01,,1_DANS_BDFOR
23-22-036-1-121T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-50-076-1-107T,50,2010,FP,,4_HORS_BDFOR
23-29-009-1-130T,29,2005,FF1-00-00,,1_DANS_BDFOR
23-27-125-1-090T,27,2009,FF1G01-01,,1_DANS_BDFOR
23-61-113-1-094T,61,2010,FO1,,1_DANS_BDFOR
23-61-104-1-097T,61,2010,FF1-00,,2_BDFOR_15m
23-77-168-1-075T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-61-095-1-100T,61,2010,FF1-00,,4_HORS_BDFOR
23-77-165-1-076T,77,2012,FF1-00-00,,1_DANS_BDFOR
23-61-116-1-093T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-22-034-1-121T,22,2011,FP,,4_HORS_BDFOR
23-29-010-1-129T,29,2005,FF1-00,,4_HORS_BDFOR
23-78-144-1-083T,78,2014,FF1-00,,4_HORS_BDFOR
23-22-038-1-119T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-114-1-093T,61,2010,FF1-00,,4_HORS_BDFOR
23-27-132-1-087T,27,2009,FF1-00-00,,1_DANS_BDFOR
23-22-032-1-121T,22,2011,FF1-00-00,,1_DANS_BDFOR
23-61-099-1-098T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-22-041-1-118T,22,2011,FF32,,1_DANS_BDFOR
23-50-084-1-103T,50,2010,FF1-00-00,,4_HORS_BDFOR
23-28-139-1-084T,28,2012,FF1G01-01,,1_DANS_BDFOR
23-27-136-1-085T,27,2009,FF1-00-00,,1_DANS_BDFOR
23-61-115-1-092T,61,2010,FF1-49-49,,1_DANS_BDFOR
23-27-127-1-088T,27,2009,FF1-00-00,,1_DANS_BDFOR
23-22-036-1-119T,22,2011,FF31,,2_BDFOR_15m
23-22-030-1-121T,22,2011,FF1-00,,4_HORS_BDFOR
23-29-012-1-127T,29,2005,FF1-00,,4_HORS_BDFOR
23-92-155-1-078T,92,2014,FF1-00-00,,1_DANS_BDFOR
23-50-082-1-103T,50,2010,FF1-00-00,,1_DANS_BDFOR
23-78-152-1-079T,78,2014,FF1-00,,2_BDFOR_15m
23-27-137-1-084T,27,2009,FF1G01-01,,1_DANS_BDFOR
23-78-143-1-082T,78,2014,FF1G01-01,,1_DANS_BDFOR
23-27-125-1-088T,27,2009,FF1G01-01,,1_DANS_BDFOR
23-61-101-1-096T,61,2010,FF1-00-00,,1_DANS_BDFOR
23-50-080-1-103T,50,2010,FF1-00,,4_HORS_BDFOR
23-14-104-1-095T,14,2009,FF2G53-53,,1_DANS_BDFOR
23-78-150-1-079T,78,2014,FF1-00-00,,1_DANS_BDFOR
23-28-141-1-082T,28,2012,FF1-00-00,,1_DANS_BDFOR
23-27-129-1-086T,27,2009,FF1-00-00,,1_DANS_BDFOR
23-27-138-1-083T,27,2009,FF1G01-01,,1_DANS_BDFOR
23-27-126-1-087T,27,2009,FF1-00-00,,1_DANS_BDFOR
23-27-123-1-088T,27,2009,FF1-00-00,,1_DANS_BDFOR
